bin,k,q_squared,t,x_b,w,phi,D^4_sigma (nb/Gev^4),D^4_sigma_stat_plus,D^4_sigma_stat_minus,D^4_sigma_sys_plus,D^4_sigma_sys_minus,1/2 Helc_diff_d4_sigma (nb/GeV^4),1/2 Helc_diff_d4_sigma_stat_plus,1/2 Helc_diff_d4_sigma_stat_minus,1/2 Helc_diff_d4_sigma_sys_plus,1/2 Helc_diff_d4_sigma_sys_minus,link
,,8.44,-0.06,0.608,,232.5,3.20E-04,1.70E-05,1.70E-05,2.20E-05,-1.20E-05,-4.93E-05,2.30E-05,2.30E-05,1.50E-05,-4.30E-06,
,,8.44,-0.06,0.608,,247.5,3.29E-04,1.80E-05,1.80E-05,1.60E-05,-1.10E-05,-7.04E-05,2.30E-05,2.30E-05,3.80E-06,-6.40E-06,
,,8.44,-0.06,0.608,,262.5,3.21E-04,1.80E-05,1.80E-05,1.00E-05,-1.50E-05,-3.29E-05,2.30E-05,2.30E-05,1.10E-05,-4.10E-06,
,,8.44,-0.06,0.608,,277.5,3.28E-04,1.80E-05,1.80E-05,1.60E-05,-1.20E-05,-1.26E-05,2.30E-05,2.30E-05,5.00E-06,-9.00E-06,
,,8.44,-0.06,0.608,,292.5,3.81E-04,1.90E-05,1.90E-05,1.30E-05,-1.70E-05,-4.12E-05,2.40E-05,2.40E-05,9.10E-06,-8.10E-06,
,,8.44,-0.06,0.608,,307.5,3.80E-04,1.90E-05,1.90E-05,1.40E-05,-1.20E-05,-4.17E-05,2.40E-05,2.40E-05,1.00E-05,-1.70E-06,
,,8.44,-0.06,0.608,,322.5,4.14E-04,2.00E-05,2.00E-05,2.00E-05,-1.30E-05,-5.21E-06,2.40E-05,2.40E-05,8.00E-06,-8.00E-06,
,,8.44,-0.06,0.608,,337.5,3.77E-04,2.00E-05,2.00E-05,1.70E-05,-1.20E-05,-2.66E-05,2.30E-05,2.30E-05,8.00E-06,-1.30E-06,
,,8.44,-0.06,0.608,,352.5,3.93E-04,2.00E-05,2.00E-05,1.50E-05,-1.30E-05,8.80E-06,2.50E-05,2.50E-05,2.00E-06,-1.50E-05,
,,8.45,-0.177,0.609,,7.5,3.42E-04,2.30E-05,2.30E-05,1.20E-05,-1.30E-05,4.89E-05,2.60E-05,2.60E-05,5.20E-06,-8.20E-06,
,,8.45,-0.177,0.609,,22.5,3.05E-04,2.10E-05,2.10E-05,1.60E-05,-1.30E-05,-8.65E-06,2.50E-05,2.50E-05,1.20E-05,-4.00E-06,
,,8.45,-0.177,0.609,,37.5,2.84E-04,1.90E-05,1.90E-05,1.10E-05,-9.00E-06,5.24E-05,2.30E-05,2.30E-05,7.20E-06,-2.30E-05,
,,8.45,-0.177,0.609,,52.5,2.83E-04,1.80E-05,1.80E-05,1.00E-05,-9.00E-06,3.04E-05,2.20E-05,2.20E-05,1.30E-05,-5.10E-06,
,,8.45,-0.177,0.609,,67.5,2.67E-04,1.70E-05,1.70E-05,1.20E-05,-8.50E-06,3.59E-05,2.00E-05,2.00E-05,6.10E-06,-1.10E-05,
,,8.45,-0.177,0.609,,82.5,2.59E-04,1.60E-05,1.60E-05,1.30E-05,-8.00E-06,6.18E-05,1.90E-05,1.90E-05,5.40E-06,-7.30E-06,
,,8.45,-0.177,0.609,,97.5,2.26E-04,1.50E-05,1.50E-05,7.40E-06,-8.40E-06,4.53E-05,1.80E-05,1.80E-05,4.30E-06,-3.30E-06,
,,8.45,-0.177,0.609,,112.5,1.90E-04,1.40E-05,1.40E-05,9.80E-06,-6.00E-06,4.53E-05,1.70E-05,1.70E-05,5.20E-06,-4.30E-06,
,,8.45,-0.177,0.609,,127.5,2.05E-04,1.40E-05,1.40E-05,1.00E-05,-7.90E-06,1.70E-05,1.70E-05,1.70E-05,8.00E-06,-1.10E-06,
,,8.45,-0.177,0.609,,142.5,1.96E-04,1.40E-05,1.40E-05,8.40E-06,-8.40E-06,2.28E-05,1.60E-05,1.60E-05,8.00E-06,-5.10E-06,
,,8.45,-0.177,0.609,,157.5,2.10E-04,1.40E-05,1.40E-05,7.00E-06,-1.00E-05,2.79E-05,1.60E-05,1.60E-05,6.10E-06,-7.10E-06,
,,8.45,-0.177,0.609,,172.5,1.75E-04,1.40E-05,1.40E-05,8.00E-06,-5.40E-06,-3.90E-06,1.50E-05,1.50E-05,4.00E-06,-3.00E-06,
,,8.45,-0.177,0.609,,187.5,1.89E-04,1.40E-05,1.40E-05,6.40E-06,-9.80E-06,-2.46E-05,1.60E-05,1.60E-05,9.00E-06,-7.90E-07,
,,8.45,-0.177,0.609,,202.5,2.08E-04,1.50E-05,1.50E-05,6.30E-06,-7.40E-06,-7.94E-06,1.70E-05,1.70E-05,2.50E-07,-8.00E-06,
,,8.45,-0.177,0.609,,217.5,1.86E-04,1.40E-05,1.40E-05,9.00E-06,-5.90E-06,-3.36E-07,1.70E-05,1.70E-05,3.00E-06,-2.00E-06,
,,8.45,-0.177,0.609,,232.5,2.18E-04,1.60E-05,1.60E-05,8.20E-06,-8.20E-06,-4.88E-05,1.80E-05,1.80E-05,2.50E-06,-5.20E-06,
,,8.45,-0.177,0.609,,247.5,2.66E-04,1.70E-05,1.70E-05,8.50E-06,-1.20E-05,-7.08E-05,2.00E-05,2.00E-05,1.00E-05,-3.00E-06,
,,8.45,-0.177,0.609,,262.5,2.85E-04,1.70E-05,1.70E-05,9.10E-06,-1.20E-05,-3.98E-05,2.00E-05,2.00E-05,5.20E-06,-7.10E-06,
,,8.45,-0.177,0.609,,277.5,2.57E-04,1.60E-05,1.60E-05,1.00E-05,-8.30E-06,-6.54E-05,2.00E-05,2.00E-05,6.40E-06,-5.40E-06,
,,8.45,-0.177,0.609,,292.5,2.87E-04,1.80E-05,1.80E-05,9.50E-06,-1.20E-05,-4.28E-05,2.10E-05,2.10E-05,1.40E-05,-1.30E-05,
,,8.45,-0.177,0.609,,307.5,3.09E-04,1.80E-05,1.80E-05,1.00E-05,-1.20E-05,-2.42E-05,2.20E-05,2.20E-05,7.00E-06,-2.10E-06,
,,8.45,-0.177,0.609,,322.5,3.20E-04,1.90E-05,1.90E-05,1.10E-05,-1.40E-05,-6.30E-05,2.30E-05,2.30E-05,5.40E-06,-7.30E-06,
,,8.45,-0.177,0.609,,337.5,3.62E-04,2.10E-05,2.10E-05,1.40E-05,-1.90E-05,-7.39E-05,2.60E-05,2.60E-05,6.40E-06,-7.40E-06,
,,8.45,-0.177,0.609,,352.5,3.40E-04,2.30E-05,2.30E-05,1.10E-05,-1.30E-05,-9.66E-06,2.80E-05,2.80E-05,9.00E-06,-5.00E-06,
,,8.48,-0.294,0.611,,7.5,3.06E-04,3.60E-05,3.60E-05,1.90E-05,-1.20E-05,2.64E-06,3.00E-05,3.00E-05,5.00E-06,-9.00E-06,
,,8.48,-0.294,0.611,,22.5,2.54E-04,2.80E-05,2.80E-05,9.70E-06,-1.40E-05,1.61E-05,2.50E-05,2.50E-05,8.00E-06,-1.60E-05,
,,8.48,-0.294,0.611,,37.5,2.31E-04,2.20E-05,2.20E-05,1.70E-05,-9.80E-06,1.86E-05,2.20E-05,2.20E-05,7.00E-06,-1.60E-05,
,,8.48,-0.294,0.611,,52.5,1.93E-04,1.70E-05,1.70E-05,6.50E-06,-9.10E-06,4.38E-05,1.90E-05,1.90E-05,1.00E-05,-1.20E-05,
,,8.48,-0.294,0.611,,67.5,2.06E-04,1.60E-05,1.60E-05,1.20E-05,-6.50E-06,4.31E-05,1.80E-05,1.80E-05,7.10E-06,-4.20E-06,
,,8.48,-0.294,0.611,,82.5,1.65E-04,1.40E-05,1.40E-05,1.10E-05,-7.00E-06,4.65E-05,1.70E-05,1.70E-05,7.20E-06,-3.30E-06,
,,8.48,-0.294,0.611,,97.5,1.85E-04,1.40E-05,1.40E-05,6.30E-06,-8.90E-06,3.19E-05,1.70E-05,1.70E-05,8.10E-06,-1.00E-05,
,,8.48,-0.294,0.611,,112.5,1.50E-04,1.30E-05,1.30E-05,7.50E-06,-4.90E-06,5.64E-06,1.50E-05,1.50E-05,6.00E-06,-3.00E-06,
,,8.48,-0.294,0.611,,127.5,1.37E-04,1.20E-05,1.20E-05,6.50E-06,-4.60E-06,3.41E-05,1.50E-05,1.50E-05,4.10E-06,-6.10E-06,
,,8.48,-0.294,0.611,,142.5,1.57E-04,1.30E-05,1.30E-05,5.60E-06,-6.20E-06,4.65E-05,1.50E-05,1.50E-05,1.50E-06,-7.20E-06,
,,8.48,-0.294,0.611,,157.5,1.34E-04,1.20E-05,1.20E-05,6.40E-06,-4.50E-06,1.17E-05,1.40E-05,1.40E-05,1.10E-06,-8.00E-06,
,,8.48,-0.294,0.611,,172.5,1.42E-04,1.30E-05,1.30E-05,6.60E-06,-5.80E-06,5.39E-06,1.50E-05,1.50E-05,4.00E-06,-2.00E-06,
,,8.48,-0.294,0.611,,187.5,1.49E-04,1.30E-05,1.30E-05,4.90E-06,-7.50E-06,1.17E-05,1.60E-05,1.60E-05,4.00E-06,-7.00E-06,
,,8.48,-0.294,0.611,,202.5,1.40E-04,1.30E-05,1.30E-05,6.50E-06,-9.00E-06,-4.23E-05,1.60E-05,1.60E-05,6.20E-06,-1.70E-06,
,,8.48,-0.294,0.611,,217.5,1.72E-04,1.40E-05,1.40E-05,8.70E-06,-5.50E-06,-4.34E-05,1.80E-05,1.80E-05,2.40E-06,-4.20E-06,
,,8.48,-0.294,0.611,,232.5,1.86E-04,1.50E-05,1.50E-05,8.20E-06,-1.10E-05,-4.46E-05,1.80E-05,1.80E-05,9.10E-06,-6.20E-06,
,,8.48,-0.294,0.611,,247.5,2.11E-04,1.50E-05,1.50E-05,8.10E-06,-1.00E-05,-2.95E-05,1.90E-05,1.90E-05,5.10E-06,-3.10E-06,
,,8.48,-0.294,0.611,,262.5,2.08E-04,1.60E-05,1.60E-05,8.70E-06,-8.00E-06,-4.18E-05,1.80E-05,1.80E-05,6.10E-06,-3.30E-06,
,,8.48,-0.294,0.611,,277.5,1.99E-04,1.50E-05,1.50E-05,7.80E-06,-6.70E-06,-5.38E-05,1.80E-05,1.80E-05,6.20E-06,-4.40E-06,
,,8.48,-0.294,0.611,,292.5,2.32E-04,1.60E-05,1.60E-05,1.10E-05,-7.00E-06,-7.90E-05,1.90E-05,1.90E-05,3.20E-06,-1.20E-05,
,,8.48,-0.294,0.611,,307.5,2.50E-04,1.70E-05,1.70E-05,1.30E-05,-1.00E-05,-5.27E-05,1.90E-05,1.90E-05,2.60E-06,-1.20E-05,
,,8.48,-0.294,0.611,,322.5,2.19E-04,1.90E-05,1.90E-05,1.20E-05,-7.20E-06,-1.57E-05,2.00E-05,2.00E-05,8.00E-06,-6.00E-06,
,,8.48,-0.294,0.611,,337.5,2.31E-04,2.60E-05,2.60E-05,1.70E-05,-7.50E-06,6.75E-06,2.40E-05,2.40E-05,1.20E-05,-1.30E-05,
,,8.48,-0.294,0.611,,352.5,2.27E-04,3.20E-05,3.20E-05,2.40E-05,-8.40E-06,-5.18E-05,2.80E-05,2.80E-05,1.10E-05,-1.00E-05,
,,8.5,-0.412,0.613,,7.5,3.14E-04,7.00E-05,7.00E-05,1.70E-05,-2.90E-05,-3.33E-05,5.90E-05,5.90E-05,2.60E-05,-3.10E-05,
,,8.5,-0.412,0.613,,22.5,2.07E-04,4.60E-05,4.60E-05,8.60E-06,-1.50E-05,7.61E-05,4.50E-05,4.50E-05,1.40E-05,-1.80E-05,
,,8.5,-0.412,0.613,,37.5,1.85E-04,2.80E-05,2.80E-05,6.80E-06,-1.20E-05,9.57E-05,3.20E-05,3.20E-05,1.30E-05,-6.70E-06,
,,8.5,-0.412,0.613,,52.5,1.31E-04,1.70E-05,1.70E-05,6.40E-06,-5.60E-06,4.50E-05,2.20E-05,2.20E-05,4.30E-06,-5.20E-06,
,,8.5,-0.412,0.613,,67.5,1.51E-04,1.50E-05,1.50E-05,6.10E-06,-6.80E-06,7.75E-05,1.90E-05,1.90E-05,4.70E-06,-9.30E-06,
,,8.5,-0.412,0.613,,82.5,1.60E-04,1.50E-05,1.50E-05,6.90E-06,-6.90E-06,2.50E-05,1.70E-05,1.70E-05,2.20E-06,-3.10E-06,
,,8.5,-0.412,0.613,,97.5,1.39E-04,1.30E-05,1.30E-05,7.30E-06,-5.10E-06,5.95E-05,1.60E-05,1.60E-05,2.20E-06,-8.20E-06,
,,8.5,-0.412,0.613,,112.5,1.40E-04,1.30E-05,1.30E-05,8.20E-06,-4.60E-06,2.53E-05,1.40E-05,1.40E-05,5.10E-06,-8.10E-07,
,,8.5,-0.412,0.613,,127.5,1.23E-04,1.20E-05,1.20E-05,6.20E-06,-5.40E-06,3.41E-05,1.30E-05,1.30E-05,5.10E-06,-7.10E-06,
,,8.5,-0.412,0.613,,142.5,1.20E-04,1.20E-05,1.20E-05,3.70E-06,-7.00E-06,1.63E-05,1.20E-05,1.20E-05,3.00E-06,-3.00E-06,
,,8.5,-0.412,0.613,,157.5,1.22E-04,1.20E-05,1.20E-05,5.40E-06,-5.40E-06,-5.65E-06,1.20E-05,1.20E-05,3.00E-06,-3.00E-06,
,,8.5,-0.412,0.613,,172.5,1.17E-04,1.20E-05,1.20E-05,4.60E-06,-4.00E-06,-3.94E-06,1.10E-05,1.10E-05,2.00E-06,-5.00E-06,
,,8.5,-0.412,0.613,,187.5,1.06E-04,1.20E-05,1.20E-05,3.80E-06,-5.10E-06,-2.04E-05,1.20E-05,1.20E-05,2.10E-06,-4.10E-06,
,,8.5,-0.412,0.613,,202.5,1.25E-04,1.30E-05,1.30E-05,8.80E-06,-4.80E-06,5.86E-06,1.30E-05,1.30E-05,7.00E-06,-5.00E-06,
,,8.5,-0.412,0.613,,217.5,1.43E-04,1.40E-05,1.40E-05,4.30E-06,-1.30E-05,-5.93E-06,1.40E-05,1.40E-05,4.00E-06,-3.00E-06,
,,8.5,-0.412,0.613,,232.5,1.65E-04,1.50E-05,1.50E-05,5.80E-06,-6.40E-06,-8.35E-06,1.50E-05,1.50E-05,2.00E-06,-6.00E-06,
,,8.5,-0.412,0.613,,247.5,1.47E-04,1.40E-05,1.40E-05,1.00E-05,-6.00E-06,-3.97E-05,1.50E-05,1.50E-05,7.10E-06,-4.20E-06,
,,8.5,-0.412,0.613,,262.5,1.32E-04,1.40E-05,1.40E-05,7.20E-06,-5.00E-06,-3.18E-05,1.60E-05,1.60E-05,6.10E-06,-8.10E-06,
,,8.5,-0.412,0.613,,277.5,1.62E-04,1.50E-05,1.50E-05,8.50E-06,-5.70E-06,-3.09E-05,1.80E-05,1.80E-05,5.10E-06,-1.40E-06,
,,8.5,-0.412,0.613,,292.5,1.80E-04,1.60E-05,1.60E-05,6.20E-06,-6.70E-06,-5.17E-05,2.00E-05,2.00E-05,7.20E-06,-9.20E-06,
,,8.5,-0.412,0.613,,307.5,1.93E-04,1.80E-05,1.80E-05,6.50E-06,-6.50E-06,-7.32E-05,2.20E-05,2.20E-05,1.00E-05,-5.50E-06,
,,8.5,-0.412,0.613,,322.5,1.50E-04,2.40E-05,2.40E-05,1.40E-05,-1.10E-05,-7.50E-05,2.90E-05,2.90E-05,1.20E-05,-4.70E-06,
,,8.5,-0.412,0.613,,337.5,2.10E-04,4.60E-05,4.60E-05,2.60E-05,-8.70E-06,-6.93E-05,4.70E-05,4.70E-05,1.20E-05,-1.80E-05,
,,8.5,-0.412,0.613,,352.5,1.51E-04,6.50E-05,6.50E-05,8.30E-06,-2.10E-05,-3.38E-05,6.10E-05,6.10E-05,1.20E-05,-2.40E-05,
,,8.51,-0.577,0.613,,7.5,2.80E-04,1.40E-04,1.40E-04,5.60E-05,-1.20E-05,2.92E-04,9.80E-05,9.80E-05,2.80E-05,-1.50E-05,
,,8.51,-0.577,0.613,,22.5,1.39E-04,7.20E-05,7.20E-05,4.50E-05,-9.90E-06,-2.22E-06,6.10E-05,6.10E-05,1.50E-05,-2.60E-05,
,,8.51,-0.577,0.613,,37.5,1.36E-04,2.90E-05,2.90E-05,7.30E-06,-1.10E-05,5.40E-05,2.90E-05,2.90E-05,4.40E-06,-1.50E-05,
,,8.51,-0.577,0.613,,52.5,1.33E-04,1.70E-05,1.70E-05,5.00E-06,-7.20E-06,5.58E-05,1.90E-05,1.90E-05,8.20E-06,-5.30E-06,
,,8.51,-0.577,0.613,,67.5,1.27E-04,1.40E-05,1.40E-05,6.30E-06,-4.90E-06,4.15E-05,1.50E-05,1.50E-05,3.30E-06,-6.10E-06,
,,8.51,-0.577,0.613,,82.5,1.20E-04,1.20E-05,1.20E-05,6.20E-06,-5.40E-06,1.81E-05,1.40E-05,1.40E-05,4.00E-06,-9.00E-06,
,,8.51,-0.577,0.613,,97.5,1.16E-04,1.10E-05,1.10E-05,6.10E-06,-4.60E-06,2.39E-05,1.30E-05,1.30E-05,6.00E-06,-4.10E-06,
,,8.51,-0.577,0.613,,112.5,1.07E-04,9.70E-06,9.70E-06,4.40E-06,-4.40E-06,2.34E-05,1.10E-05,1.10E-05,6.00E-06,-1.20E-06,
,,8.51,-0.577,0.613,,127.5,8.22E-05,8.20E-06,8.20E-06,3.20E-06,-2.70E-06,1.83E-05,9.30E-06,9.30E-06,1.20E-06,-3.10E-06,
,,8.51,-0.577,0.613,,142.5,8.64E-05,8.30E-06,8.30E-06,3.30E-06,-5.60E-06,3.19E-06,9.50E-06,9.50E-06,6.00E-06,-1.00E-06,
,,8.51,-0.577,0.613,,157.5,9.84E-05,9.10E-06,9.10E-06,5.80E-06,-5.00E-06,-6.21E-07,1.00E-05,1.00E-05,3.00E-06,-1.00E-06,
,,8.51,-0.577,0.613,,172.5,1.10E-04,9.90E-06,9.90E-06,4.50E-06,-1.10E-05,1.37E-05,1.10E-05,1.10E-05,1.10E-06,-2.00E-06,
,,8.51,-0.577,0.613,,187.5,9.18E-05,9.50E-06,9.50E-06,3.40E-06,-8.50E-06,1.08E-05,1.10E-05,1.10E-05,2.00E-06,-2.00E-06,
,,8.51,-0.577,0.613,,202.5,9.42E-05,9.10E-06,9.10E-06,6.60E-06,-3.00E-06,-2.55E-06,1.10E-05,1.10E-05,8.20E-08,-9.00E-06,
,,8.51,-0.577,0.613,,217.5,1.07E-04,9.00E-06,9.00E-06,3.30E-06,-5.90E-06,-1.42E-05,1.10E-05,1.10E-05,1.10E-06,-3.00E-06,
,,8.51,-0.577,0.613,,232.5,1.10E-04,9.50E-06,9.50E-06,3.30E-06,-5.20E-06,-3.54E-05,1.10E-05,1.10E-05,2.30E-06,-6.10E-06,
,,8.51,-0.577,0.613,,247.5,1.35E-04,1.10E-05,1.10E-05,5.70E-06,-4.50E-06,-2.68E-05,1.20E-05,1.20E-05,3.10E-06,-4.10E-06,
,,8.51,-0.577,0.613,,262.5,1.22E-04,1.10E-05,1.10E-05,4.20E-06,-4.70E-06,-4.46E-05,1.30E-05,1.30E-05,5.20E-06,-2.50E-06,
,,8.51,-0.577,0.613,,277.5,1.42E-04,1.20E-05,1.20E-05,5.80E-06,-4.40E-06,-3.80E-05,1.40E-05,1.40E-05,4.20E-06,-1.60E-06,
,,8.51,-0.577,0.613,,292.5,1.34E-04,1.40E-05,1.40E-05,9.00E-06,-7.20E-06,-5.45E-05,1.50E-05,1.50E-05,7.20E-06,-4.40E-06,
,,8.51,-0.577,0.613,,307.5,1.29E-04,1.80E-05,1.80E-05,7.10E-06,-5.60E-06,-1.97E-05,1.90E-05,1.90E-05,4.00E-06,-7.00E-06,
,,8.51,-0.577,0.613,,322.5,1.61E-04,3.10E-05,3.10E-05,4.90E-06,-1.50E-05,2.82E-06,3.00E-05,3.00E-05,1.40E-05,-3.00E-06,
,,8.51,-0.577,0.613,,337.5,1.28E-04,6.30E-05,6.30E-05,1.40E-05,-8.00E-06,8.24E-05,5.10E-05,5.10E-05,1.10E-05,-2.00E-05,
,,8.51,-0.577,0.613,,352.5,1.89E-04,1.70E-04,1.70E-04,1.50E-05,-3.40E-05,-1.93E-04,1.10E-04,1.10E-04,3.80E-05,-1.00E-05,
