bin,k,q_squared,t,x_b,w,phi,D^4_sigma (nb/Gev^4),D^4_sigma_stat_plus,D^4_sigma_stat_minus,D^4_sigma_sys_plus,D^4_sigma_sys_minus,1/2 Helc_diff_d4_sigma (nb/GeV^4),1/2 Helc_diff_d4_sigma_stat_plus,1/2 Helc_diff_d4_sigma_stat_minus,1/2 Helc_diff_d4_sigma_sys_plus,1/2 Helc_diff_d4_sigma_sys_minus,link
,,2.306,-1.393,0.336,,247.7,0.00465857,0.00230105,0.00230105,0.000659729,0.000659729,0.00121528,0.00209511,0.00209511,0.00103917,0.00103917,
,,2.299,-1.392,0.335,,263.1,0.0119128,0.00622278,0.00622278,0.000868999,0.000868999,-0.00170184,0.00452281,0.00452281,9.92E-05,9.92E-05,
,,2.299,-1.397,0.336,,278.1,0.00202671,0.00124467,0.00124467,0.000344846,0.000344846,-0.000675569,0.00110377,0.00110377,0.000409777,0.000409777,
,,2.295,-1.4,0.335,,293.3,0.00615758,0.00290427,0.00290427,0.000367906,0.000367906,-0.00193666,0.0024807,0.0024807,0.000116957,0.000116957,
,,2.29,-1.403,0.335,,308.5,0.00299302,0.00054856,0.00054856,0.000428149,0.000428149,0.000370653,0.00045255,0.00045255,0.00013019,0.00013019,
,,2.284,-1.404,0.335,,323.7,0.00865303,0.000898003,0.000898003,0.000663825,0.000663825,-0.00180658,0.000698433,0.000698433,0.000118218,0.000118218,
,,2.269,-1.401,0.335,,338.8,0.0164309,0.000925642,0.000925642,0.001108,0.001108,0.000479672,0.000683328,0.000683328,0.000456072,0.000456072,
,,2.236,-1.662,0.334,,351.6,0.0212778,0.00187304,0.00187304,0.00201423,0.00201423,0.00179451,0.00138577,0.00138577,0.000252278,0.000252278,
,,2.843,-0.159,0.332,,7.5,0.15231,0.0161413,0.0161413,0.0174382,0.0174382,-0.0418733,0.0130908,0.0130908,0.00383863,0.00383863,
,,2.843,-0.159,0.332,,22.4,0.145911,0.0165042,0.0165042,0.0290911,0.0290911,-0.0252717,0.0132316,0.0132316,0.00911329,0.00911329,
,,2.843,-0.159,0.332,,37.4,0.10512,0.0106059,0.0106059,0.00709038,0.00709038,0.0276321,0.00890039,0.00890039,0.00698696,0.00698696,
,,2.843,-0.158,0.332,,52.3,0.1261,0.0154856,0.0154856,0.0101787,0.0101787,0.010801,0.0123885,0.0123885,0.00712097,0.00712097,
,,2.844,-0.158,0.333,,67.3,0.0872528,0.01104,0.01104,0.00560625,0.00560625,0.022305,0.00913218,0.00913218,0.00248288,0.00248288,
,,2.845,-0.158,0.333,,82.3,0.0848734,0.0152061,0.0152061,0.00544236,0.00544236,0.0235879,0.0128617,0.0128617,0.00171648,0.00171648,
,,2.846,-0.157,0.333,,97.3,0.0798367,0.0209875,0.0209875,0.045598,0.045598,0.040388,0.0187228,0.0187228,0.022065,0.022065,
,,2.846,-0.157,0.333,,262.7,0.222971,0.0534609,0.0534609,0.0132237,0.0132237,-0.0480862,0.0411569,0.0411569,0.00378575,0.00378575,
,,2.845,-0.158,0.333,,277.7,0.0511496,0.00874551,0.00874551,0.00573839,0.00573839,-0.0215894,0.00804895,0.00804895,0.00164383,0.00164383,
,,2.844,-0.158,0.333,,292.7,0.149619,0.0263935,0.0263935,0.0100347,0.0100347,-0.050879,0.0217003,0.0217003,0.00763767,0.00763767,
,,2.843,-0.158,0.332,,307.7,0.148167,0.0203368,0.0203368,0.0284479,0.0284479,-0.0136878,0.0160071,0.0160071,0.0270402,0.0270402,
,,2.843,-0.159,0.332,,322.6,0.121318,0.0112924,0.0112924,0.0122084,0.0122084,-0.0414365,0.00932541,0.00932541,0.00617495,0.00617495,
,,2.843,-0.159,0.332,,337.6,0.180725,0.0153734,0.0153734,0.0111724,0.0111724,-0.0221849,0.0117462,0.0117462,0.0101524,0.0101524,
,,2.843,-0.159,0.332,,352.5,0.137916,0.0128364,0.0128364,0.0101965,0.0101965,0.00588964,0.0100781,0.0100781,0.00492996,0.00492996,
,,2.86,-0.205,0.334,,7.4,0.172497,0.0107842,0.0107842,0.0106113,0.0106113,0.00644614,0.0081888,0.0081888,0.00771307,0.00771307,
,,2.859,-0.205,0.334,,22.3,0.185933,0.0126771,0.0126771,0.0116589,0.0116589,0.0311216,0.0097918,0.0097918,0.00304212,0.00304212,
,,2.858,-0.205,0.334,,37.3,0.163687,0.0100252,0.0100252,0.010545,0.010545,0.00255271,0.00754318,0.00754318,0.00200155,0.00200155,
,,2.858,-0.205,0.334,,52.2,0.127122,0.00847788,0.00847788,0.00849216,0.00849216,0.0190647,0.00652262,0.00652262,0.00248039,0.00248039,
,,2.857,-0.204,0.334,,67.2,0.118667,0.0103473,0.0103473,0.00716518,0.00716518,0.0314235,0.00818859,0.00818859,0.00285569,0.00285569,
,,2.858,-0.204,0.334,,82.2,0.0899042,0.00960713,0.00960713,0.018858,0.018858,0.0178781,0.00776235,0.00776235,0.00474667,0.00474667,
,,2.858,-0.204,0.335,,97.3,0.0372844,0.00390257,0.00390257,0.00507396,0.00507396,0.00561789,0.00336471,0.00336471,0.00125716,0.00125716,
,,2.859,-0.203,0.335,,112.3,0.0505604,0.00521199,0.00521199,0.00441709,0.00441709,0.00528066,0.00422488,0.00422488,0.00325622,0.00325622,
,,2.861,-0.203,0.335,,127.3,0.0613389,0.0102573,0.0102573,0.00394989,0.00394989,0.0165615,0.00842331,0.00842331,0.00199497,0.00199497,
,,2.862,-0.203,0.335,,142.4,0.0368023,0.0101846,0.0101846,0.00408725,0.00408725,0.0225614,0.00948346,0.00948346,0.00307354,0.00307354,
,,2.862,-0.203,0.335,,217.6,0.0611715,0.013721,0.013721,0.00464705,0.00464705,0.00693942,0.0112017,0.0112017,0.00180528,0.00180528,
,,2.861,-0.203,0.335,,232.7,0.0479213,0.00889621,0.00889621,0.003245,0.003245,-0.00466328,0.0075757,0.0075757,0.00290053,0.00290053,
,,2.859,-0.203,0.335,,247.7,0.0713717,0.0100731,0.0100731,0.0155655,0.0155655,-0.0198208,0.00833359,0.00833359,0.0154708,0.0154708,
,,2.858,-0.204,0.335,,262.7,0.0734725,0.00653219,0.00653219,0.00576483,0.00576483,-0.0174826,0.00521404,0.00521404,0.00228783,0.00228783,
,,2.858,-0.204,0.334,,277.8,0.0710881,0.00676809,0.00676809,0.00672989,0.00672989,-0.0139314,0.00549456,0.00549456,0.00378266,0.00378266,
,,2.857,-0.204,0.334,,292.8,0.0966958,0.00973412,0.00973412,0.00651575,0.00651575,-0.0281201,0.00803606,0.00803606,0.00506155,0.00506155,
,,2.858,-0.205,0.334,,307.8,0.116655,0.00887412,0.00887412,0.00759423,0.00759423,-0.029577,0.00707299,0.00707299,0.00212438,0.00212438,
,,2.858,-0.205,0.334,,322.7,0.146883,0.00872946,0.00872946,0.00895162,0.00895162,-0.0292873,0.0066999,0.0066999,0.00252569,0.00252569,
,,2.859,-0.205,0.334,,337.7,0.165326,0.0089835,0.0089835,0.0101736,0.0101736,-0.0101273,0.00681227,0.00681227,0.00139169,0.00139169,
,,2.86,-0.205,0.334,,352.6,0.234149,0.0133655,0.0133655,0.0140475,0.0140475,0.00954088,0.0100037,0.0100037,0.00140695,0.00140695,
,,2.841,-0.264,0.334,,7.5,0.289071,0.0133701,0.0133701,0.0180846,0.0180846,-0.007884,0.010036,0.010036,0.00672177,0.00672177,
,,2.857,-0.264,0.334,,22.3,0.190125,0.0156232,0.0156232,0.0137694,0.0137694,0.00611366,0.0115691,0.0115691,0.0047605,0.0047605,
,,2.861,-0.264,0.334,,37.1,0.154017,0.00804489,0.00804489,0.00952115,0.00952115,0.0393982,0.00621358,0.00621358,0.00269666,0.00269666,
,,2.859,-0.264,0.334,,52.1,0.105575,0.00575976,0.00575976,0.00666665,0.00666665,0.0282086,0.00451967,0.00451967,0.00230705,0.00230705,
,,2.857,-0.263,0.334,,67.1,0.0878782,0.006421,0.006421,0.00810709,0.00810709,0.0226213,0.00505614,0.00505614,0.00203674,0.00203674,
,,2.857,-0.263,0.335,,82.2,0.068883,0.00721255,0.00721255,0.00516335,0.00516335,0.0109342,0.00577385,0.00577385,0.00697667,0.00697667,
,,2.858,-0.262,0.335,,97.2,0.0398272,0.00433917,0.00433917,0.0026949,0.0026949,0.0189925,0.00380345,0.00380345,0.00134911,0.00134911,
,,2.859,-0.262,0.335,,112.3,0.0371286,0.00329037,0.00329037,0.00256933,0.00256933,0.00847465,0.0026818,0.0026818,0.000609855,0.000609855,
,,2.86,-0.262,0.335,,127.3,0.026656,0.00260303,0.00260303,0.00200325,0.00200325,0.00257297,0.00216638,0.00216638,0.000968331,0.000968331,
,,2.861,-0.262,0.335,,142.4,0.0298246,0.00448966,0.00448966,0.00775706,0.00775706,0.0126439,0.00393391,0.00393391,0.00749582,0.00749582,
,,2.861,-0.262,0.335,,157.4,0.0248852,0.00440188,0.00440188,0.00154907,0.00154907,0.0116898,0.00390392,0.00390392,0.00120393,0.00120393,
,,2.862,-0.262,0.335,,172.5,0.0211519,0.00386866,0.00386866,0.00250325,0.00250325,0.00637537,0.00343155,0.00343155,0.00176207,0.00176207,
,,2.862,-0.262,0.335,,187.5,0.0225243,0.0051419,0.0051419,0.00256625,0.00256625,-0.0112622,0.00495529,0.00495529,0.00116508,0.00116508,
,,2.861,-0.262,0.335,,202.6,0.0271087,0.00434995,0.00434995,0.00472528,0.00472528,-0.00202076,0.00359546,0.00359546,0.0042994,0.0042994,
,,2.861,-0.262,0.335,,217.6,0.0460569,0.00549978,0.00549978,0.00454657,0.00454657,-0.00266318,0.00426652,0.00426652,0.000662888,0.000662888,
,,2.86,-0.262,0.335,,232.7,0.0440332,0.00575927,0.00575927,0.00289238,0.00289238,-0.00262332,0.00482318,0.00482318,0.00192923,0.00192923,
,,2.859,-0.262,0.335,,247.7,0.0543766,0.00592818,0.00592818,0.0048585,0.0048585,-0.0106942,0.0047024,0.0047024,0.00198673,0.00198673,
,,2.858,-0.262,0.335,,262.8,0.0347292,0.00385038,0.00385038,0.00299358,0.00299358,-0.00554777,0.00333528,0.00333528,0.000700821,0.000700821,
,,2.857,-0.263,0.335,,277.8,0.0615957,0.00549411,0.00549411,0.00425558,0.00425558,-0.0211069,0.0045909,0.0045909,0.00264487,0.00264487,
,,2.857,-0.263,0.334,,292.9,0.104062,0.00907794,0.00907794,0.00765793,0.00765793,-0.023048,0.00710765,0.00710765,0.0019171,0.0019171,
,,2.859,-0.264,0.334,,307.9,0.120021,0.0082207,0.0082207,0.00784789,0.00784789,-0.0252939,0.00638327,0.00638327,0.00255046,0.00255046,
,,2.861,-0.264,0.334,,322.9,0.163072,0.00824653,0.00824653,0.0107061,0.0107061,-0.0333522,0.00630124,0.00630124,0.00202598,0.00202598,
,,2.857,-0.264,0.334,,337.7,0.130642,0.0078836,0.0078836,0.00884218,0.00884218,-0.0104377,0.00593217,0.00593217,0.00178713,0.00178713,
,,2.841,-0.264,0.334,,352.5,0.273535,0.0114466,0.0114466,0.0178811,0.0178811,-0.0495811,0.00869121,0.00869121,0.00316209,0.00316209,
,,2.764,-0.342,0.335,,7.5,0.269223,0.0146152,0.0146152,0.0199439,0.0199439,0.0116747,0.0109777,0.0109777,0.00594374,0.00594374,
,,2.822,-0.342,0.335,,22.5,0.181607,0.0100665,0.0100665,0.0111315,0.0111315,0.015688,0.00765138,0.00765138,0.00195666,0.00195666,
,,2.86,-0.343,0.334,,37,0.125824,0.00624547,0.00624547,0.00745411,0.00745411,0.0168171,0.00477505,0.00477505,0.00212756,0.00212756,
,,2.858,-0.342,0.334,,52,0.0854025,0.00485894,0.00485894,0.00518501,0.00518501,0.0251666,0.00385662,0.00385662,0.00230149,0.00230149,
,,2.856,-0.342,0.335,,67,0.0519845,0.00364802,0.00364802,0.00354938,0.00354938,-0.00360106,0.00290275,0.00290275,0.000910426,0.000910426,
,,2.856,-0.341,0.335,,82.1,0.0374095,0.00412607,0.00412607,0.00275957,0.00275957,0.00934418,0.00349529,0.00349529,0.00241761,0.00241761,
,,2.857,-0.341,0.335,,97.2,0.0251581,0.00321008,0.00321008,0.00229277,0.00229277,0.00347772,0.00271762,0.00271762,0.00102727,0.00102727,
,,2.858,-0.341,0.335,,112.2,0.0220922,0.00260566,0.00260566,0.00192968,0.00192968,0.00687916,0.00227885,0.00227885,0.000677542,0.000677542,
,,2.859,-0.341,0.335,,127.3,0.0237199,0.00292324,0.00292324,0.00195864,0.00195864,0.00705343,0.0024957,0.0024957,0.00140276,0.00140276,
,,2.86,-0.341,0.335,,142.3,0.0134409,0.00249385,0.00249385,0.00223029,0.00223029,-0.00233732,0.00231909,0.00231909,0.00171203,0.00171203,
,,2.861,-0.341,0.335,,172.5,0.014015,0.00257762,0.00257762,0.00269792,0.00269792,0.00525822,0.00234325,0.00234325,0.0011512,0.0011512,
,,2.861,-0.341,0.335,,187.5,0.0133153,0.00306361,0.00306361,0.00164877,0.00164877,-0.00323505,0.00270775,0.00270775,0.00229676,0.00229676,
,,2.86,-0.341,0.335,,202.6,0.0191849,0.00261236,0.00261236,0.00135421,0.00135421,-0.000464372,0.0021515,0.0021515,0.000210766,0.000210766,
,,2.86,-0.341,0.335,,217.7,0.0135276,0.0017388,0.0017388,0.00103289,0.00103289,-0.000403469,0.00153613,0.00153613,0.000955273,0.000955273,
,,2.859,-0.341,0.335,,232.7,0.0193409,0.00249808,0.00249808,0.00220459,0.00220459,-0.00808613,0.00219992,0.00219992,0.00144043,0.00144043,
,,2.858,-0.341,0.335,,247.8,0.0329667,0.00455872,0.00455872,0.00389526,0.00389526,-0.00852991,0.0038579,0.0038579,0.00173528,0.00173528,
,,2.857,-0.341,0.335,,262.8,0.0408952,0.00465017,0.00465017,0.00268104,0.00268104,-0.0134694,0.00384268,0.00384268,0.00101047,0.00101047,
,,2.856,-0.341,0.335,,277.9,0.0460492,0.00406621,0.00406621,0.00329548,0.00329548,-0.00663414,0.00330913,0.00330913,0.00230223,0.00230223,
,,2.856,-0.342,0.335,,293,0.0529654,0.00406454,0.00406454,0.00695448,0.00695448,-0.0142102,0.00332979,0.00332979,0.00327467,0.00327467,
,,2.858,-0.342,0.334,,308,0.109645,0.00720075,0.00720075,0.00724011,0.00724011,-0.0174409,0.00554493,0.00554493,0.00105044,0.00105044,
,,2.86,-0.343,0.334,,323,0.107385,0.00501175,0.00501175,0.00720903,0.00720903,-0.0207357,0.00385868,0.00385868,0.00198377,0.00198377,
,,2.764,-0.342,0.335,,352.5,0.248618,0.0123362,0.0123362,0.0204452,0.0204452,-0.00412861,0.00922284,0.00922284,0.00776355,0.00776355,
,,2.755,-0.448,0.335,,22.8,0.146123,0.00936281,0.00936281,0.00989022,0.00989022,0.00844262,0.00722944,0.00722944,0.00128588,0.00128588,
,,2.851,-0.45,0.335,,37,0.112321,0.00595106,0.00595106,0.00675121,0.00675121,0.0227705,0.00456898,0.00456898,0.00157215,0.00157215,
,,2.855,-0.449,0.334,,51.9,0.0615475,0.00360524,0.00360524,0.00398426,0.00398426,0.0157861,0.00285437,0.00285437,0.00202867,0.00202867,
,,2.854,-0.449,0.335,,67,0.0336286,0.00244553,0.00244553,0.00251572,0.00251572,0.00522637,0.00199083,0.00199083,0.000814354,0.000814354,
,,2.854,-0.448,0.335,,82.1,0.0294393,0.00313156,0.00313156,0.0017699,0.0017699,0.0100945,0.00273059,0.00273059,0.000832123,0.000832123,
,,2.855,-0.448,0.335,,97.1,0.0173546,0.00230381,0.00230381,0.00145372,0.00145372,-0.000441345,0.00192137,0.00192137,0.000792901,0.000792901,
,,2.856,-0.448,0.335,,112.2,0.0168319,0.00248817,0.00248817,0.00165673,0.00165673,0.00105086,0.00212457,0.00212457,0.000715375,0.000715375,
,,2.858,-0.447,0.335,,127.3,0.0143478,0.00256201,0.00256201,0.000895614,0.000895614,0.00554355,0.00230342,0.00230342,0.000431781,0.000431781,
,,2.858,-0.447,0.335,,142.3,0.00931476,0.00197897,0.00197897,0.000818988,0.000818988,-0.00124282,0.00171547,0.00171547,0.000422202,0.000422202,
,,2.86,-0.447,0.335,,157.4,0.00388051,0.00165865,0.00165865,0.000862292,0.000862292,0.00279986,0.00174758,0.00174758,0.000342619,0.000342619,
,,2.859,-0.447,0.335,,172.5,0.00725283,0.00226908,0.00226908,0.000441643,0.000441643,-0.00110277,0.00209573,0.00209573,0.000340376,0.000340376,
,,2.859,-0.447,0.335,,187.5,0.00618995,0.0017291,0.0017291,0.00143582,0.00143582,-0.000936637,0.00165781,0.00165781,0.00131809,0.00131809,
,,2.86,-0.447,0.335,,202.6,0.00770708,0.0015591,0.0015591,0.00124638,0.00124638,0.00105267,0.00138888,0.00138888,0.000608863,0.000608863,
,,2.858,-0.447,0.335,,217.7,0.00800087,0.00152312,0.00152312,0.000600708,0.000600708,0.00144383,0.00144214,0.00144214,0.000724733,0.000724733,
,,2.858,-0.447,0.335,,232.7,0.00616532,0.001056,0.001056,0.000945608,0.000945608,-0.00228602,0.000991033,0.000991033,0.00101568,0.00101568,
,,2.856,-0.448,0.335,,247.8,0.0162583,0.00321468,0.00321468,0.00166744,0.00166744,-0.00148284,0.00283512,0.00283512,0.000392927,0.000392927,
,,2.855,-0.448,0.335,,262.9,0.0206823,0.00254594,0.00254594,0.00215517,0.00215517,-0.00593682,0.00222348,0.00222348,0.000455899,0.000455899,
,,2.854,-0.448,0.335,,277.9,0.0255055,0.00222607,0.00222607,0.00233418,0.00233418,-0.00812249,0.00188757,0.00188757,0.00170875,0.00170875,
,,2.854,-0.449,0.335,,293,0.0382216,0.00300751,0.00300751,0.00287115,0.00287115,-0.0122216,0.0024416,0.0024416,0.00104048,0.00104048,
,,2.855,-0.449,0.334,,308.1,0.065072,0.00434332,0.00434332,0.00461623,0.00461623,-0.00901194,0.00338238,0.00338238,0.00217947,0.00217947,
,,2.851,-0.45,0.335,,323,0.104673,0.0052967,0.0052967,0.0075534,0.0075534,0.000340089,0.00397214,0.00397214,0.00126685,0.00126685,
,,2.755,-0.448,0.335,,337.2,0.167335,0.00849691,0.00849691,0.011143,0.011143,-0.0208575,0.00644682,0.00644682,0.0046653,0.0046653,
,,2.842,-0.611,0.335,,36.8,0.0645244,0.00354203,0.00354203,0.00396786,0.00396786,0.015085,0.00273084,0.00273084,0.00108707,0.00108707,
,,2.849,-0.608,0.335,,51.8,0.0339432,0.00221822,0.00221822,0.00228477,0.00228477,0.00588329,0.00176032,0.00176032,0.000524447,0.000524447,
,,2.85,-0.607,0.335,,66.9,0.0218212,0.00171799,0.00171799,0.00169201,0.00169201,0.00306108,0.00138506,0.00138506,0.000450295,0.000450295,
,,2.851,-0.606,0.335,,82,0.0129331,0.00152924,0.00152924,0.00154457,0.00154457,-0.000877584,0.00133133,0.00133133,0.00118029,0.00118029,
,,2.853,-0.605,0.335,,97.1,0.0135098,0.00202029,0.00202029,0.00139534,0.00139534,0.00394736,0.00168987,0.00168987,0.00102908,0.00102908,
,,2.857,-0.605,0.335,,127.3,0.00709648,0.00168004,0.00168004,0.000623342,0.000623342,0.00233487,0.00148863,0.00148863,0.000563183,0.000563183,
,,2.858,-0.605,0.335,,142.3,0.00279005,0.00119024,0.00119024,0.00292197,0.00292197,0.00162753,0.00122803,0.00122803,0.00304109,0.00304109,
,,2.859,-0.605,0.335,,157.4,0.00400488,0.00286351,0.00286351,0.000701206,0.000701206,0.00441918,0.00300354,0.00300354,0.000257686,0.000257686,
,,2.858,-0.604,0.335,,172.4,0.00338426,0.00141172,0.00141172,0.000569521,0.000569521,-0.0014504,0.00134189,0.00134189,0.000541651,0.000541651,
,,2.858,-0.604,0.335,,187.6,0.0031991,0.00194894,0.00194894,0.000351889,0.000351889,0.0031991,0.00194894,0.00194894,0.000195148,0.000195148,
,,2.859,-0.605,0.335,,202.6,0.00260423,0.00114883,0.00114883,0.000379755,0.000379755,-0.00109652,0.00113379,0.00113379,0.000563527,0.000563527,
,,2.858,-0.605,0.335,,217.7,0.00324149,0.00105752,0.00105752,0.000639327,0.000639327,-0.000950092,0.00105128,0.00105128,0.000378542,0.000378542,
,,2.857,-0.605,0.335,,232.7,0.00341811,0.0010823,0.0010823,0.000567832,0.000567832,-0.00108962,0.00108165,0.00108165,0.00070344,0.00070344,
,,2.855,-0.605,0.335,,247.8,0.0080532,0.00222219,0.00222219,0.00233196,0.00233196,-0.00169541,0.00218091,0.00218091,0.0019434,0.0019434,
,,2.853,-0.605,0.335,,262.9,0.0129016,0.00185706,0.00185706,0.00096514,0.00096514,-0.00334316,0.00156724,0.00156724,0.000465514,0.000465514,
,,2.851,-0.606,0.335,,278,0.0130553,0.001324,0.001324,0.000985886,0.000985886,-0.00426582,0.00117693,0.00117693,0.000387971,0.000387971,
,,2.85,-0.607,0.335,,293.1,0.0192048,0.00153427,0.00153427,0.00165996,0.00165996,-0.00338898,0.0012699,0.0012699,0.000592863,0.000592863,
,,2.849,-0.608,0.335,,308.2,0.0281648,0.00203885,0.00203885,0.00260417,0.00260417,-0.00279886,0.00164859,0.00164859,0.00140994,0.00140994,
,,2.842,-0.611,0.335,,323.2,0.0608318,0.0034066,0.0034066,0.00423841,0.00423841,-0.00603325,0.00260738,0.00260738,0.00131551,0.00131551,
,,2.835,-0.873,0.335,,36.5,0.0297611,0.0018432,0.0018432,0.00189154,0.00189154,0.00134515,0.00141621,0.00141621,0.000263337,0.000263337,
,,2.841,-0.872,0.335,,51.7,0.0126418,0.000904725,0.000904725,0.000996209,0.000996209,0.00143459,0.000734967,0.000734967,0.000157268,0.000157268,
,,2.844,-0.87,0.335,,66.8,0.00942483,0.000968346,0.000968346,0.000734413,0.000734413,0.00146012,0.000805455,0.000805455,0.000310781,0.000310781,
,,2.848,-0.87,0.335,,82,0.010312,0.00163361,0.00163361,0.000864025,0.000864025,-0.00132001,0.00135758,0.00135758,0.000385947,0.000385947,
,,2.851,-0.869,0.335,,97.1,0.00556737,0.00198876,0.00198876,0.000482285,0.000482285,0.00217854,0.00185743,0.00185743,0.0002336,0.0002336,
,,2.857,-0.868,0.335,,217.6,0.000738829,0.000345677,0.000345677,0.000255888,0.000255888,0.000831183,0.000345176,0.000345176,0.000268685,0.000268685,
,,2.853,-0.868,0.335,,247.9,0.00635651,0.00299736,0.00299736,0.00265438,0.00265438,-0.00368678,0.00283677,0.00283677,0.00135236,0.00135236,
,,2.851,-0.869,0.335,,262.9,0.0079376,0.00204773,0.00204773,0.000657182,0.000657182,-0.00334868,0.00182965,0.00182965,0.000267829,0.000267829,
,,2.848,-0.87,0.335,,278,0.0056026,0.000723567,0.000723567,0.000443256,0.000443256,-0.000500582,0.000617218,0.000617218,0.00018266,0.00018266,
,,2.844,-0.87,0.335,,293.2,0.00800567,0.000828583,0.000828583,0.000616187,0.000616187,-0.00111963,0.000704582,0.000704582,0.000225783,0.000225783,
,,2.841,-0.872,0.335,,308.3,0.0126107,0.00101174,0.00101174,0.00099818,0.00099818,-0.00386498,0.000833117,0.000833117,0.000361313,0.000361313,
,,2.835,-0.873,0.335,,323.5,0.0264638,0.00161416,0.00161416,0.00281679,0.00281679,-0.00378615,0.00124981,0.00124981,0.00260231,0.00260231,
,,2.805,-1.646,0.334,,7.9,0.0136898,0.00156121,0.00156121,0.000980939,0.000980939,-0.000912655,0.00119425,0.00119425,0.000289371,0.000289371,
,,2.802,-1.408,0.335,,22.4,0.0124151,0.00105017,0.00105017,0.000749467,0.000749467,0.000073174,0.00077037,0.00077037,0.000195338,0.000195338,
,,2.818,-1.385,0.335,,36.5,0.00496414,0.000523815,0.000523815,0.000338935,0.000338935,0.000268574,0.000388942,0.000388942,0.000091825,0.000091825,
,,2.83,-1.392,0.335,,51.7,0.00301808,0.000406631,0.000406631,0.000269374,0.000269374,0.000442012,0.000331535,0.000331535,0.000114835,0.000114835,
,,2.839,-1.393,0.335,,66.8,0.00216746,0.000396092,0.000396092,0.000309906,0.000309906,0.000228946,0.00032495,0.00032495,9.99E-05,9.99E-05,
,,2.843,-1.392,0.335,,81.9,0.00161299,0.000862773,0.000862773,0.000163185,0.000163185,0.00064131,0.000769632,0.000769632,0.000173408,0.000173408,
,,2.855,-1.39,0.337,,172.2,0.000802323,0.000661654,0.000661654,0.000351915,0.000351915,-0.000802323,0.000661654,0.000661654,0.00035217,0.00035217,
,,2.855,-1.39,0.337,,187.8,0.000363364,0.000329544,0.000329544,0.000032209,0.000032209,0.000201869,0.000317907,0.000317907,4.83E-05,4.83E-05,
,,2.844,-1.389,0.334,,263.1,0.00147085,0.000897469,0.000897469,0.000544838,0.000544838,-0.00081714,0.00084287,0.00084287,0.000163633,0.000163633,
,,2.843,-1.392,0.335,,278.1,0.00310607,0.0012771,0.0012771,0.000253374,0.000253374,-0.000528032,0.00109203,0.00109203,7.83E-05,7.83E-05,
,,2.839,-1.393,0.335,,293.2,0.00143099,0.000260766,0.000260766,0.000197801,0.000197801,-5.24E-05,0.000212932,0.000212932,1.90E-05,1.90E-05,
,,2.818,-1.385,0.335,,323.5,0.00707077,0.000663368,0.000663368,0.000536451,0.000536451,-0.000796593,0.000513432,0.000513432,8.26E-05,8.26E-05,
,,2.802,-1.408,0.335,,337.6,0.00967423,0.000658057,0.000658057,0.00071337,0.00071337,0.00132957,0.000497544,0.000497544,0.000360373,0.000360373,
,,2.805,-1.646,0.334,,352.1,0.0173115,0.00194746,0.00194746,0.00143231,0.00143231,-0.000469084,0.00139911,0.00139911,0.000243734,0.000243734,
,,2.386,-0.17,0.359,,7.5,0.121151,0.0411915,0.0411915,0.107888,0.107888,0.0177775,0.0350505,0.0350505,0.0390503,0.0390503,
,,2.387,-0.17,0.359,,22.5,0.0352515,0.0341452,0.0341452,0.00308804,0.00308804,0.0440643,0.0357603,0.0357603,0.00256937,0.00256937,
,,2.387,-0.169,0.359,,37.4,0.0281011,0.0151533,0.0151533,0.00485636,0.00485636,0.01327,0.0159259,0.0159259,0.00527075,0.00527075,
,,2.389,-0.169,0.359,,67.4,0.0136818,0.0100033,0.0100033,0.000797778,0.000797778,-0.0136818,0.0100033,0.0100033,0.000797778,0.000797778,
,,2.39,-0.169,0.359,,82.4,0.0153985,0.0119637,0.0119637,0.000897877,0.000897877,0.0153985,0.0119637,0.0119637,0.000897877,0.000897877,
,,2.389,-0.169,0.359,,292.6,0.073375,0.0335755,0.0335755,0.00729389,0.00729389,0.0366875,0.0303997,0.0303997,0.00748752,0.00748752,
,,2.387,-0.169,0.359,,322.6,0.0482182,0.0133367,0.0133367,0.00702396,0.00702396,-0.0368169,0.0133547,0.0133547,0.00770829,0.00770829,
,,2.387,-0.17,0.359,,337.5,0.121681,0.034461,0.034461,0.0103063,0.0103063,-0.0221935,0.029403,0.029403,0.00908356,0.00908356,
,,2.386,-0.17,0.359,,352.5,0.0660045,0.0201645,0.0201645,0.00538044,0.00538044,-0.0108366,0.0189902,0.0189902,0.00230683,0.00230683,
,,2.416,-0.206,0.364,,7.5,0.11605,0.0152555,0.0152555,0.0214821,0.0214821,-0.0145233,0.0120592,0.0120592,0.0091854,0.0091854,
,,2.416,-0.206,0.364,,22.4,0.0550456,0.00626371,0.00626371,0.0134945,0.0134945,0.0148527,0.00526169,0.00526169,0.0115111,0.0115111,
,,2.417,-0.205,0.364,,37.3,0.0916904,0.0113059,0.0113059,0.00600138,0.00600138,0.0343737,0.00934509,0.00934509,0.00280245,0.00280245,
,,2.419,-0.205,0.364,,52.3,0.0502594,0.00696995,0.00696995,0.00399036,0.00399036,0.00343352,0.00594642,0.00594642,0.00243191,0.00243191,
,,2.42,-0.205,0.364,,67.3,0.0484186,0.00686619,0.00686619,0.00562824,0.00562824,0.00787657,0.00577149,0.00577149,0.00293596,0.00293596,
,,2.422,-0.204,0.364,,82.3,0.0676342,0.0126349,0.0126349,0.00468484,0.00468484,0.0129964,0.0101926,0.0101926,0.00300774,0.00300774,
