set,index,k,q_squared,x_b,t,phi,F,sigma,sigma_stat_plus,F1,F2
169,12,5.75,3.18,0.4,-0.45,187.54,0.00000,0.00000,0,0.4413,0.59989
169,13,5.75,3.18,0.4,-0.45,202.59,0.00650,0.00340,0.52262,0.4413,0.59989
169,14,5.75,3.18,0.4,-0.45,217.66,0.00000,0.00000,0,0.4413,0.59989
169,15,5.75,3.18,0.4,-0.45,232.71,0.00740,0.00352,0.47605,0.4413,0.59989
169,16,5.75,3.18,0.4,-0.45,247.76,0.01350,0.00384,0.28458,0.4413,0.59989
169,17,5.75,3.18,0.4,-0.45,262.82,0.01260,0.00242,0.19212,0.4413,0.59989
169,18,5.75,3.18,0.4,-0.45,277.88,0.01520,0.00416,0.2738,0.4413,0.59989
169,19,5.75,3.18,0.4,-0.45,292.93,0.02080,0.00358,0.17201,0.4413,0.59989
169,20,5.75,3.18,0.4,-0.45,307.97,0.03610,0.00519,0.14364,0.4413,0.59989
169,21,5.75,3.18,0.4,-0.45,322.92,0.04360,0.00495,0.11357,0.4413,0.59989
169,22,5.75,3.18,0.4,-0.45,337.51,0.05800,0.00732,0.12629,0.4413,0.59989
169,23,5.75,3.18,0.4,-0.45,352.48,0.07070,0.00631,0.08929,0.4413,0.59989
170,0,5.75,2.81,0.433,-0.27,7.48,0.02090,0.00920,0.44022,0.57575,0.866
170,1,5.75,2.81,0.433,-0.27,22.44,0.01280,0.00602,0.47005,0.57575,0.866
170,2,5.75,2.81,0.433,-0.27,37.41,0.02080,0.00933,0.44853,0.57575,0.866
170,3,5.75,2.81,0.433,-0.27,52.39,0.00000,0.00000,0,0.57575,0.866
170,4,5.75,2.81,0.433,-0.27,67.37,0.01350,0.01166,0.86375,0.57575,0.866
170,5,5.75,2.81,0.433,-0.27,82.38,0.01420,0.01060,0.74661,0.57575,0.866
170,6,5.75,2.81,0.433,-0.27,97.38,0.00000,0.00000,0,0.57575,0.866
170,7,5.75,2.81,0.433,-0.27,112.39,0.00000,0.00000,0,0.57575,0.866
170,8,5.75,2.81,0.433,-0.27,127.41,0.00000,0.00000,0,0.57575,0.866
170,9,5.75,2.81,0.433,-0.27,142.43,0.00000,0.00000,0,0.57575,0.866
170,10,5.75,2.81,0.433,-0.27,157.45,0.00000,0.00000,0,0.57575,0.866
170,11,5.75,2.81,0.433,-0.27,172.48,0.00000,0.00000,0,0.57575,0.866
170,12,5.75,2.81,0.433,-0.27,187.52,0.00000,0.00000,0,0.57575,0.866
170,13,5.75,2.81,0.433,-0.27,202.55,0.00000,0.00000,0,0.57575,0.866
170,14,5.75,2.81,0.433,-0.27,217.57,0.00000,0.00000,0,0.57575,0.866
170,15,5.75,2.81,0.433,-0.27,232.59,0.00000,0.00000,0,0.57575,0.866
170,16,5.75,2.81,0.433,-0.27,247.61,0.00000,0.00000,0,0.57575,0.866
170,17,5.75,2.81,0.433,-0.27,262.62,0.00000,0.00000,0,0.57575,0.866
170,18,5.75,2.81,0.433,-0.27,277.62,0.00000,0.00000,0,0.57575,0.866
170,19,5.75,2.81,0.433,-0.27,292.63,0.00000,0.00000,0,0.57575,0.866
170,20,5.75,2.81,0.433,-0.27,307.61,0.02250,0.01068,0.47481,0.57575,0.866
170,21,5.75,2.81,0.433,-0.27,322.59,0.01710,0.00955,0.55838,0.57575,0.866
170,22,5.75,2.81,0.433,-0.27,337.56,0.02130,0.00843,0.39573,0.57575,0.866
170,23,5.75,2.81,0.433,-0.27,352.52,0.02030,0.01159,0.57111,0.57575,0.866
171,0,5.75,2.96,0.449,-0.34,7.46,0.02460,0.00385,0.15639,0.51603,0.74472
171,1,5.75,2.96,0.449,-0.34,22.38,0.01900,0.00349,0.18361,0.51603,0.74472
171,2,5.75,2.96,0.449,-0.34,37.33,0.01580,0.00510,0.32303,0.51603,0.74472
171,3,5.75,2.96,0.449,-0.34,52.3,0.01560,0.00358,0.22952,0.51603,0.74472
171,4,5.75,2.96,0.449,-0.34,67.29,0.01130,0.00269,0.23828,0.51603,0.74472
171,5,5.75,2.96,0.449,-0.34,82.29,0.00000,0.00000,0,0.51603,0.74472
171,6,5.75,2.96,0.449,-0.34,97.32,0.00970,0.00877,0.9044,0.51603,0.74472
171,7,5.75,2.96,0.449,-0.34,112.34,0.00000,0.00000,0,0.51603,0.74472
171,8,5.75,2.96,0.449,-0.34,127.37,0.00000,0.00000,0,0.51603,0.74472
171,9,5.75,2.96,0.449,-0.34,142.4,0.00000,0.00000,0,0.51603,0.74472
171,10,5.75,2.96,0.449,-0.34,157.45,0.00000,0.00000,0,0.51603,0.74472
171,11,5.75,2.96,0.449,-0.34,172.49,0.00000,0.00000,0,0.51603,0.74472
171,12,5.75,2.96,0.449,-0.34,187.51,0.00000,0.00000,0,0.51603,0.74472
171,13,5.75,2.96,0.449,-0.34,202.55,0.00000,0.00000,0,0.51603,0.74472
171,14,5.75,2.96,0.449,-0.34,217.6,0.00000,0.00000,0,0.51603,0.74472
171,15,5.75,2.96,0.449,-0.34,232.63,0.00000,0.00000,0,0.51603,0.74472
171,16,5.75,2.96,0.449,-0.34,247.66,0.00000,0.00000,0,0.51603,0.74472
171,17,5.75,2.96,0.449,-0.34,262.68,0.00000,0.00000,0,0.51603,0.74472
171,18,5.75,2.96,0.449,-0.34,277.71,0.00000,0.00000,0,0.51603,0.74472
171,19,5.75,2.96,0.449,-0.34,292.71,0.01610,0.00456,0.28327,0.51603,0.74472
171,20,5.75,2.96,0.449,-0.34,307.7,0.02500,0.00517,0.20696,0.51603,0.74472
171,21,5.75,2.96,0.449,-0.34,322.67,0.02780,0.00619,0.2225,0.51603,0.74472
171,22,5.75,2.96,0.449,-0.34,337.62,0.02780,0.00418,0.15026,0.51603,0.74472
171,23,5.75,2.96,0.449,-0.34,352.54,0.00000,0.00000,0,0.51603,0.74472
172,0,5.75,3.05,0.461,-0.45,7.42,0.01630,0.00262,0.16104,0.4413,0.59989
172,1,5.75,3.05,0.461,-0.45,22.29,0.01570,0.00425,0.27098,0.4413,0.59989
172,2,5.75,3.05,0.461,-0.45,37.22,0.02100,0.00304,0.14483,0.4413,0.59989
172,3,5.75,3.05,0.461,-0.45,52.19,0.01380,0.00233,0.16917,0.4413,0.59989
172,4,5.75,3.05,0.461,-0.45,67.19,0.01130,0.00300,0.26549,0.4413,0.59989
172,5,5.75,3.05,0.461,-0.45,82.22,0.00500,0.00184,0.36878,0.4413,0.59989
172,6,5.75,3.05,0.461,-0.45,97.25,0.00460,0.00352,0.76582,0.4413,0.59989
172,7,5.75,3.05,0.461,-0.45,112.28,0.00000,0.00000,0,0.4413,0.59989
172,8,5.75,3.05,0.461,-0.45,127.32,0.00000,0.00000,0,0.4413,0.59989
172,9,5.75,3.05,0.461,-0.45,142.38,0.00000,0.00000,0,0.4413,0.59989
172,10,5.75,3.05,0.461,-0.45,157.42,0.00000,0.00000,0,0.4413,0.59989
172,11,5.75,3.05,0.461,-0.45,172.47,0.00000,0.00000,0,0.4413,0.59989
172,12,5.75,3.05,0.461,-0.45,187.53,0.00000,0.00000,0,0.4413,0.59989
172,13,5.75,3.05,0.461,-0.45,202.58,0.00000,0.00000,0,0.4413,0.59989
172,14,5.75,3.05,0.461,-0.45,217.62,0.00000,0.00000,0,0.4413,0.59989
172,15,5.75,3.05,0.461,-0.45,232.68,0.00000,0.00000,0,0.4413,0.59989
172,16,5.75,3.05,0.461,-0.45,247.72,0.00000,0.00000,0,0.4413,0.59989
172,17,5.75,3.05,0.461,-0.45,262.75,0.00520,0.00246,0.47301,0.4413,0.59989
172,18,5.75,3.05,0.461,-0.45,277.78,0.01180,0.00322,0.2729,0.4413,0.59989
172,19,5.75,3.05,0.461,-0.45,292.81,0.01380,0.00269,0.19511,0.4413,0.59989
172,20,5.75,3.05,0.461,-0.45,307.81,0.01220,0.00216,0.17732,0.4413,0.59989
172,21,5.75,3.05,0.461,-0.45,322.78,0.01900,0.00284,0.14961,0.4413,0.59989
172,22,5.75,3.05,0.461,-0.45,337.71,0.01800,0.00219,0.12184,0.4413,0.59989
172,23,5.75,3.05,0.461,-0.45,352.58,0.01840,0.00297,0.16131,0.4413,0.59989
173,0,5.75,3.5,0.43,-0.28,7.48,0.03210,0.01557,0.48512,0.5665,0.84693
173,1,5.75,3.5,0.43,-0.28,22.44,0.01460,0.01025,0.70228,0.5665,0.84693
173,2,5.75,3.5,0.43,-0.28,37.41,0.01760,0.00912,0.51826,0.5665,0.84693
173,3,5.75,3.5,0.43,-0.28,52.39,0.02040,0.01440,0.70604,0.5665,0.84693
173,4,5.75,3.5,0.43,-0.28,67.38,0.02350,0.01115,0.4745,0.5665,0.84693
173,5,5.75,3.5,0.43,-0.28,82.38,0.03290,0.02592,0.78796,0.5665,0.84693
173,6,5.75,3.5,0.43,-0.28,97.39,0.03600,0.03314,0.92065,0.5665,0.84693
173,7,5.75,3.5,0.43,-0.28,112.4,0.00000,0.00000,0,0.5665,0.84693
173,8,5.75,3.5,0.43,-0.28,127.42,0.00000,0.00000,0,0.5665,0.84693
173,9,5.75,3.5,0.43,-0.28,142.44,0.00000,0.00000,0,0.5665,0.84693
173,10,5.75,3.5,0.43,-0.28,157.47,0.00000,0.00000,0,0.5665,0.84693
173,11,5.75,3.5,0.43,-0.28,172.49,0.00000,0.00000,0,0.5665,0.84693
173,12,5.75,3.5,0.43,-0.28,187.51,0.00000,0.00000,0,0.5665,0.84693
173,13,5.75,3.5,0.43,-0.28,202.53,0.00000,0.00000,0,0.5665,0.84693
173,14,5.75,3.5,0.43,-0.28,217.56,0.00000,0.00000,0,0.5665,0.84693
173,15,5.75,3.5,0.43,-0.28,232.58,0.00000,0.00000,0,0.5665,0.84693
173,16,5.75,3.5,0.43,-0.28,247.6,0.00000,0.00000,0,0.5665,0.84693
173,17,5.75,3.5,0.43,-0.28,262.61,0.00000,0.00000,0,0.5665,0.84693
173,18,5.75,3.5,0.43,-0.28,277.62,0.00000,0.00000,0,0.5665,0.84693
173,19,5.75,3.5,0.43,-0.28,292.62,0.02670,0.02116,0.79268,0.5665,0.84693
173,20,5.75,3.5,0.43,-0.28,307.61,0.02500,0.01314,0.52548,0.5665,0.84693
173,21,5.75,3.5,0.43,-0.28,322.59,0.03980,0.01320,0.33174,0.5665,0.84693
173,22,5.75,3.5,0.43,-0.28,337.56,0.03170,0.01435,0.45282,0.5665,0.84693
173,23,5.75,3.5,0.43,-0.28,352.52,0.03630,0.01340,0.36904,0.5665,0.84693
174,0,5.75,3.63,0.451,-0.34,7.46,0.02660,0.00625,0.23489,0.51603,0.74472
174,1,5.75,3.63,0.451,-0.34,22.38,0.03440,0.00535,0.15563,0.51603,0.74472
174,2,5.75,3.63,0.451,-0.34,37.33,0.02420,0.00503,0.20797,0.51603,0.74472
174,3,5.75,3.63,0.451,-0.34,52.31,0.01910,0.00345,0.18053,0.51603,0.74472
174,4,5.75,3.63,0.451,-0.34,67.31,0.02030,0.00498,0.24542,0.51603,0.74472
174,5,5.75,3.63,0.451,-0.34,82.32,0.02230,0.00425,0.19078,0.51603,0.74472
174,6,5.75,3.63,0.451,-0.34,97.34,0.01080,0.00371,0.34372,0.51603,0.74472
174,7,5.75,3.63,0.451,-0.34,112.36,0.00000,0.00000,0,0.51603,0.74472
174,8,5.75,3.63,0.451,-0.34,127.39,0.00000,0.00000,0,0.51603,0.74472
174,9,5.75,3.63,0.451,-0.34,142.42,0.00000,0.00000,0,0.51603,0.74472
174,10,5.75,3.63,0.451,-0.34,157.46,0.00000,0.00000,0,0.51603,0.74472
174,11,5.75,3.63,0.451,-0.34,172.48,0.00000,0.00000,0,0.51603,0.74472
174,12,5.75,3.63,0.451,-0.34,187.52,0.00000,0.00000,0,0.51603,0.74472
174,13,5.75,3.63,0.451,-0.34,202.54,0.00000,0.00000,0,0.51603,0.74472
174,14,5.75,3.63,0.451,-0.34,217.58,0.00000,0.00000,0,0.51603,0.74472
174,15,5.75,3.63,0.451,-0.34,232.61,0.00000,0.00000,0,0.51603,0.74472
174,16,5.75,3.63,0.451,-0.34,247.64,0.01100,0.00752,0.68375,0.51603,0.74472
174,17,5.75,3.63,0.451,-0.34,262.66,0.01330,0.00398,0.29934,0.51603,0.74472
174,18,5.75,3.63,0.451,-0.34,277.68,0.01660,0.00420,0.2533,0.51603,0.74472
174,19,5.75,3.63,0.451,-0.34,292.69,0.02280,0.00661,0.28977,0.51603,0.74472
174,20,5.75,3.63,0.451,-0.34,307.69,0.02140,0.00690,0.32226,0.51603,0.74472
174,21,5.75,3.63,0.451,-0.34,322.67,0.02650,0.00424,0.16014,0.51603,0.74472
174,22,5.75,3.63,0.451,-0.34,337.62,0.02590,0.00408,0.15755,0.51603,0.74472
174,23,5.75,3.63,0.451,-0.34,352.54,0.02270,0.00495,0.21814,0.51603,0.74472
175,0,5.75,3.77,0.475,-0.45,7.45,0.02030,0.00283,0.13951,0.4413,0.59989
175,1,5.75,3.77,0.475,-0.45,22.32,0.01990,0.00283,0.14231,0.4413,0.59989
175,2,5.75,3.77,0.475,-0.45,37.23,0.01410,0.00220,0.15619,0.4413,0.59989
175,3,5.75,3.77,0.475,-0.45,52.22,0.01130,0.00153,0.13508,0.4413,0.59989
175,4,5.75,3.77,0.475,-0.45,67.23,0.00890,0.00194,0.21816,0.4413,0.59989
175,5,5.75,3.77,0.475,-0.45,82.26,0.00880,0.00170,0.19285,0.4413,0.59989
175,6,5.75,3.77,0.475,-0.45,97.29,0.00890,0.00212,0.23835,0.4413,0.59989
175,7,5.75,3.77,0.475,-0.45,112.33,0.00620,0.00261,0.42059,0.4413,0.59989
175,8,5.75,3.77,0.475,-0.45,127.35,0.00000,0.00000,0,0.4413,0.59989
175,9,5.75,3.77,0.475,-0.45,142.39,0.00000,0.00000,0,0.4413,0.59989
175,10,5.75,3.77,0.475,-0.45,157.46,0.00000,0.00000,0,0.4413,0.59989
175,11,5.75,3.77,0.475,-0.45,172.48,0.00000,0.00000,0,0.4413,0.59989
175,12,5.75,3.77,0.475,-0.45,187.52,0.00000,0.00000,0,0.4413,0.59989
175,13,5.75,3.77,0.475,-0.45,202.54,0.00000,0.00000,0,0.4413,0.59989
175,14,5.75,3.77,0.475,-0.45,217.61,0.00000,0.00000,0,0.4413,0.59989
175,15,5.75,3.77,0.475,-0.45,232.65,0.00000,0.00000,0,0.4413,0.59989
175,16,5.75,3.77,0.475,-0.45,247.67,0.00790,0.00184,0.23237,0.4413,0.59989
175,17,5.75,3.77,0.475,-0.45,262.71,0.00860,0.00214,0.24885,0.4413,0.59989
175,18,5.75,3.77,0.475,-0.45,277.74,0.01130,0.00234,0.20735,0.4413,0.59989
175,19,5.75,3.77,0.475,-0.45,292.77,0.00860,0.00239,0.27737,0.4413,0.59989
175,20,5.75,3.77,0.475,-0.45,307.78,0.01530,0.00269,0.17586,0.4413,0.59989
175,21,5.75,3.77,0.475,-0.45,322.77,0.01680,0.00255,0.15176,0.4413,0.59989
175,22,5.75,3.77,0.475,-0.45,337.68,0.02250,0.00292,0.12981,0.4413,0.59989
175,23,5.75,3.77,0.475,-0.45,352.55,0.02330,0.00242,0.10389,0.4413,0.59989
176,0,5.55,1.51,0.359,-0.18,7.5,0.00000,0.00000,0,0,0
176,1,5.55,1.51,0.359,-0.18,15,0.11770,0.00642,0.05455,0.67299,1.07137
176,2,5.55,1.51,0.359,-0.18,37.5,0.00000,0.00000,0,0,0
176,3,5.55,1.51,0.359,-0.18,45,0.11070,0.00629,0.05684,0.67299,1.07137
176,4,5.55,1.51,0.359,-0.18,67.5,0.00000,0.00000,0,0,0
176,5,5.55,1.51,0.359,-0.18,75,0.09740,0.00589,0.06049,0.67299,1.07137
176,6,5.55,1.51,0.359,-0.18,97.5,0.00000,0.00000,0,0,0
176,7,5.55,1.51,0.359,-0.18,105,0.09100,0.00561,0.06169,0.67299,1.07137
176,8,5.55,1.51,0.359,-0.18,127.5,0.00000,0.00000,0,0,0
176,9,5.55,1.51,0.359,-0.18,135,0.08070,0.00536,0.06645,0.67299,1.07137
176,10,5.55,1.51,0.359,-0.18,157.5,0.00000,0.00000,0,0,0
176,11,5.55,1.51,0.359,-0.18,165,0.07180,0.00523,0.07286,0.67299,1.07137
176,12,5.55,1.51,0.359,-0.18,187.5,0.00000,0.00000,0,0,0
176,13,5.55,1.51,0.359,-0.18,195,0.07930,0.00543,0.06847,0.67299,1.07137
176,14,5.55,1.51,0.359,-0.18,217.5,0.00000,0.00000,0,0,0
176,15,5.55,1.51,0.359,-0.18,225,0.08630,0.00562,0.06518,0.67299,1.07137
176,16,5.55,1.51,0.359,-0.18,247.5,0.00000,0.00000,0,0,0
176,17,5.55,1.51,0.359,-0.18,255,0.08520,0.00561,0.06581,0.67299,1.07137
176,18,5.55,1.51,0.359,-0.18,277.5,0.00000,0.00000,0,0,0
176,19,5.55,1.51,0.359,-0.18,285,0.09400,0.00584,0.06208,0.67299,1.07137
176,20,5.55,1.51,0.359,-0.18,307.5,0.00000,0.00000,0,0,0
176,21,5.55,1.51,0.359,-0.18,315,0.10450,0.00610,0.05836,0.67299,1.07137
176,22,5.55,1.51,0.359,-0.18,337.5,0.00000,0.00000,0,0,0
176,23,5.55,1.51,0.359,-0.18,345,0.10720,0.00615,0.05734,0.67299,1.07137
177,0,5.55,1.51,0.359,-0.237,7.5,0.00000,0.00000,0,0,0
177,1,5.55,1.51,0.359,-0.237,15,0.10550,0.00671,0.06361,0.60829,0.93378
177,2,5.55,1.51,0.359,-0.237,37.5,0.00000,0.00000,0,0,0
177,3,5.55,1.51,0.359,-0.237,45,0.09670,0.00614,0.06347,0.60829,0.93378
177,4,5.55,1.51,0.359,-0.237,67.5,0.00000,0.00000,0,0,0
177,5,5.55,1.51,0.359,-0.237,75,0.08770,0.00591,0.06738,0.60829,0.93378
177,6,5.55,1.51,0.359,-0.237,97.5,0.00000,0.00000,0,0,0
177,7,5.55,1.51,0.359,-0.237,105,0.08000,0.00580,0.07245,0.60829,0.93378
177,8,5.55,1.51,0.359,-0.237,127.5,0.00000,0.00000,0,0,0
177,9,5.55,1.51,0.359,-0.237,135,0.06740,0.00554,0.08216,0.60829,0.93378
177,10,5.55,1.51,0.359,-0.237,157.5,0.00000,0.00000,0,0,0
177,11,5.55,1.51,0.359,-0.237,165,0.06770,0.00619,0.09145,0.60829,0.93378
177,12,5.55,1.51,0.359,-0.237,187.5,0.00000,0.00000,0,0,0
177,13,5.55,1.51,0.359,-0.237,195,0.06410,0.00615,0.09598,0.60829,0.93378
177,14,5.55,1.51,0.359,-0.237,217.5,0.00000,0.00000,0,0,0
177,15,5.55,1.51,0.359,-0.237,225,0.07750,0.00603,0.07785,0.60829,0.93378
177,16,5.55,1.51,0.359,-0.237,247.5,0.00000,0.00000,0,0,0
177,17,5.55,1.51,0.359,-0.237,255,0.08890,0.00628,0.07065,0.60829,0.93378
177,18,5.55,1.51,0.359,-0.237,277.5,0.00000,0.00000,0,0,0
177,19,5.55,1.51,0.359,-0.237,285,0.10070,0.00655,0.06502,0.60829,0.93378
177,20,5.55,1.51,0.359,-0.237,307.5,0.00000,0.00000,0,0,0
177,21,5.55,1.51,0.359,-0.237,315,0.10450,0.00644,0.0616,0.60829,0.93378
177,22,5.55,1.51,0.359,-0.237,337.5,0.00000,0.00000,0,0,0
177,23,5.55,1.51,0.359,-0.237,345,0.12290,0.00709,0.05769,0.60829,0.93378
178,0,5.55,1.52,0.361,-0.298,7.5,0.00000,0.00000,0,0,0
178,1,5.55,1.52,0.361,-0.298,15,0.10740,0.00935,0.0871,0.55048,0.81415
178,2,5.55,1.52,0.361,-0.298,37.5,0.00000,0.00000,0,0,0
178,3,5.55,1.52,0.361,-0.298,45,0.08500,0.00659,0.0775,0.55048,0.81415
178,4,5.55,1.52,0.361,-0.298,67.5,0.00000,0.00000,0,0,0
178,5,5.55,1.52,0.361,-0.298,75,0.07060,0.00613,0.08685,0.55048,0.81415
178,6,5.55,1.52,0.361,-0.298,97.5,0.00000,0.00000,0,0,0
178,7,5.55,1.52,0.361,-0.298,105,0.06350,0.00624,0.09827,0.55048,0.81415
178,8,5.55,1.52,0.361,-0.298,127.5,0.00000,0.00000,0,0,0
178,9,5.55,1.52,0.361,-0.298,135,0.06580,0.00674,0.10239,0.55048,0.81415
178,10,5.55,1.52,0.361,-0.298,157.5,0.00000,0.00000,0,0,0
178,11,5.55,1.52,0.361,-0.298,165,0.06030,0.00842,0.1397,0.55048,0.81415
178,12,5.55,1.52,0.361,-0.298,187.5,0.00000,0.00000,0,0,0
178,13,5.55,1.52,0.361,-0.298,195,0.05430,0.00838,0.15437,0.55048,0.81415
178,14,5.55,1.52,0.361,-0.298,217.5,0.00000,0.00000,0,0,0
178,15,5.55,1.52,0.361,-0.298,225,0.06960,0.00716,0.10281,0.55048,0.81415
178,16,5.55,1.52,0.361,-0.298,247.5,0.00000,0.00000,0,0,0
178,17,5.55,1.52,0.361,-0.298,255,0.07050,0.00679,0.09626,0.55048,0.81415
178,18,5.55,1.52,0.361,-0.298,277.5,0.00000,0.00000,0,0,0
178,19,5.55,1.52,0.361,-0.298,285,0.08240,0.00692,0.084,0.55048,0.81415
178,20,5.55,1.52,0.361,-0.298,307.5,0.00000,0.00000,0,0,0
178,21,5.55,1.52,0.361,-0.298,315,0.08300,0.00656,0.07906,0.55048,0.81415
178,22,5.55,1.52,0.361,-0.298,337.5,0.00000,0.00000,0,0,0
178,23,5.55,1.52,0.361,-0.298,345,0.08980,0.00869,0.09676,0.55048,0.81415
179,0,5.55,1.74,0.359,-0.183,7.5,0.09620,0.00451,0.04691,0.66928,1.06338
179,1,5.55,1.74,0.359,-0.183,22.5,0.08960,0.00430,0.04795,0.66928,1.06338
179,2,5.55,1.74,0.359,-0.183,37.5,0.09020,0.00431,0.04778,0.66928,1.06338
179,3,5.55,1.74,0.359,-0.183,52.5,0.08480,0.00412,0.04858,0.66928,1.06338
179,4,5.55,1.74,0.359,-0.183,67.5,0.07370,0.00374,0.05072,0.66928,1.06338
179,5,5.55,1.74,0.359,-0.183,82.5,0.06810,0.00355,0.0521,0.66928,1.06338
179,6,5.55,1.74,0.359,-0.183,97.5,0.06320,0.00329,0.05212,0.66928,1.06338
179,7,5.55,1.74,0.359,-0.183,112.5,0.05700,0.00309,0.05429,0.66928,1.06338
179,8,5.55,1.74,0.359,-0.183,127.5,0.05360,0.00295,0.05504,0.66928,1.06338
179,9,5.55,1.74,0.359,-0.183,142.5,0.05050,0.00289,0.05729,0.66928,1.06338
179,10,5.55,1.74,0.359,-0.183,157.5,0.05020,0.00281,0.05589,0.66928,1.06338
179,11,5.55,1.74,0.359,-0.183,172.5,0.05080,0.00290,0.05706,0.66928,1.06338
179,12,5.55,1.74,0.359,-0.183,187.5,0.05270,0.00293,0.05566,0.66928,1.06338
179,13,5.55,1.74,0.359,-0.183,202.5,0.05120,0.00291,0.05676,0.66928,1.06338
179,14,5.55,1.74,0.359,-0.183,217.5,0.05090,0.00290,0.05698,0.66928,1.06338
179,15,5.55,1.74,0.359,-0.183,232.5,0.05710,0.00310,0.05423,0.66928,1.06338
179,16,5.55,1.74,0.359,-0.183,247.5,0.06000,0.00323,0.05387,0.66928,1.06338
179,17,5.55,1.74,0.359,-0.183,262.5,0.06620,0.00343,0.05184,0.66928,1.06338
179,18,5.55,1.74,0.359,-0.183,277.5,0.07210,0.00371,0.0514,0.66928,1.06338
179,19,5.55,1.74,0.359,-0.183,292.5,0.07730,0.00389,0.0503,0.66928,1.06338
179,20,5.55,1.74,0.359,-0.183,307.5,0.07590,0.00386,0.05086,0.66928,1.06338
179,21,5.55,1.74,0.359,-0.183,322.5,0.08860,0.00420,0.04742,0.66928,1.06338
179,22,5.55,1.74,0.359,-0.183,337.5,0.08800,0.00426,0.04844,0.66928,1.06338
179,23,5.55,1.74,0.359,-0.183,352.5,0.09480,0.00448,0.04728,0.66928,1.06338
180,0,5.55,1.74,0.359,-0.242,7.5,0.10090,0.00484,0.04793,0.60315,0.923
180,1,5.55,1.74,0.359,-0.242,22.5,0.08750,0.00448,0.05122,0.60315,0.923
180,2,5.55,1.74,0.359,-0.242,37.5,0.08790,0.00441,0.0502,0.60315,0.923
180,3,5.55,1.74,0.359,-0.242,52.5,0.08020,0.00410,0.05115,0.60315,0.923
180,4,5.55,1.74,0.359,-0.242,67.5,0.06460,0.00356,0.05513,0.60315,0.923
180,5,5.55,1.74,0.359,-0.242,82.5,0.05880,0.00337,0.05737,0.60315,0.923
180,6,5.55,1.74,0.359,-0.242,97.5,0.05460,0.00322,0.0589,0.60315,0.923
180,7,5.55,1.74,0.359,-0.242,112.5,0.05120,0.00316,0.06168,0.60315,0.923
180,8,5.55,1.74,0.359,-0.242,127.5,0.04710,0.00301,0.06381,0.60315,0.923
180,9,5.55,1.74,0.359,-0.242,142.5,0.04120,0.00283,0.0686,0.60315,0.923
180,10,5.55,1.74,0.359,-0.242,157.5,0.04110,0.00291,0.07089,0.60315,0.923
180,11,5.55,1.74,0.359,-0.242,172.5,0.04350,0.00304,0.06983,0.60315,0.923
180,12,5.55,1.74,0.359,-0.242,187.5,0.04480,0.00306,0.06824,0.60315,0.923
180,13,5.55,1.74,0.359,-0.242,202.5,0.04330,0.00303,0.07009,0.60315,0.923
180,14,5.55,1.74,0.359,-0.242,217.5,0.04620,0.00308,0.06663,0.60315,0.923
180,15,5.55,1.74,0.359,-0.242,232.5,0.05010,0.00314,0.06268,0.60315,0.923
180,16,5.55,1.74,0.359,-0.242,247.5,0.05530,0.00323,0.05838,0.60315,0.923
180,17,5.55,1.74,0.359,-0.242,262.5,0.05630,0.00333,0.05914,0.60315,0.923
180,18,5.55,1.74,0.359,-0.242,277.5,0.06220,0.00352,0.05655,0.60315,0.923
180,19,5.55,1.74,0.359,-0.242,292.5,0.06910,0.00381,0.05511,0.60315,0.923
180,20,5.55,1.74,0.359,-0.242,307.5,0.08090,0.00412,0.05088,0.60315,0.923
180,21,5.55,1.74,0.359,-0.242,322.5,0.08820,0.00434,0.04923,0.60315,0.923
180,22,5.55,1.74,0.359,-0.242,337.5,0.09410,0.00454,0.04826,0.60315,0.923
180,23,5.55,1.74,0.359,-0.242,352.5,0.09710,0.00468,0.0482,0.60315,0.923
181,0,5.55,1.74,0.359,-0.302,7.5,0.09670,0.00514,0.05312,0.54703,0.80713
181,1,5.55,1.74,0.359,-0.302,22.5,0.09390,0.00492,0.05243,0.54703,0.80713
181,2,5.55,1.74,0.359,-0.302,37.5,0.07390,0.00422,0.05716,0.54703,0.80713
181,3,5.55,1.74,0.359,-0.302,52.5,0.06510,0.00382,0.05865,0.54703,0.80713
181,4,5.55,1.74,0.359,-0.302,67.5,0.05850,0.00354,0.06045,0.54703,0.80713
181,5,5.55,1.74,0.359,-0.302,82.5,0.05880,0.00354,0.06023,0.54703,0.80713
181,6,5.55,1.74,0.359,-0.302,97.5,0.04890,0.00321,0.06559,0.54703,0.80713
181,7,5.55,1.74,0.359,-0.302,112.5,0.04880,0.00312,0.06392,0.54703,0.80713
181,8,5.55,1.74,0.359,-0.302,127.5,0.04300,0.00303,0.07047,0.54703,0.80713
181,9,5.55,1.74,0.359,-0.302,142.5,0.04410,0.00314,0.0711,0.54703,0.80713
181,10,5.55,1.74,0.359,-0.302,157.5,0.03920,0.00325,0.08295,0.54703,0.80713
181,11,5.55,1.74,0.359,-0.302,172.5,0.04280,0.00348,0.08133,0.54703,0.80713
181,12,5.55,1.74,0.359,-0.302,187.5,0.04340,0.00349,0.08038,0.54703,0.80713
181,13,5.55,1.74,0.359,-0.302,202.5,0.04360,0.00331,0.07588,0.54703,0.80713
181,14,5.55,1.74,0.359,-0.302,217.5,0.03900,0.00307,0.0786,0.54703,0.80713
181,15,5.55,1.74,0.359,-0.302,232.5,0.04220,0.00293,0.06943,0.54703,0.80713
