bin,k,q_squared,t,x_b,w,phi,sigma,sigma_stat_plus,sigma_stat_minus,sigma_sys_plus,sigma_sys_minus,Helc_diff_D^4_sigma (nb/Gev^4),Helc_diff_D^4_sigma_stat_plus,Helc_diff_D^4_sigma_stat_minus,Helc_diff_D^4_sigma_sys_plus,Helc_diff_D^4_sigma_sys_minus,link
,,2.417,0.618,0.364,,338.2,,,,,,-0.00734269,0.0018803,0.0018803,0.000822066,0.000822066,
,,2.413,0.621,0.364,,352.8,,,,,,0.000855818,0.00293447,0.00293447,0.00341205,0.00341205,
,,2.404,0.895,0.364,,21.4,,,,,,0.00309017,0.00196719,0.00196719,0.00143829,0.00143829,
,,2.414,0.885,0.365,,36.4,,,,,,0.00220463,0.00138133,0.00138133,0.000463365,0.000463365,
,,2.417,0.878,0.365,,51.6,,,,,,0.00252142,0.00114951,0.00114951,0.000292814,0.000292814,
,,2.42,0.874,0.365,,66.8,,,,,,0.000863894,0.00109494,0.00109494,0.00052151,0.00052151,
,,2.425,0.871,0.365,,97,,,,,,-0.00665512,0.00561307,0.00561307,0.000937819,0.000937819,
,,2.426,0.869,0.365,,127.2,,,,,,0.000960919,0.00259548,0.00259548,0.000748021,0.000748021,
,,2.429,0.869,0.365,,142.3,,,,,,0.0047163,0.00416715,0.00416715,0.000396663,0.000396663,
,,2.429,0.867,0.365,,157.4,,,,,,0.0015591,0.000674484,0.000674484,0.000888199,0.000888199,
,,2.428,0.868,0.366,,172.4,,,,,,0.00140026,0.00652556,0.00652556,0.00108672,0.00108672,
,,2.429,0.867,0.365,,202.6,,,,,,-0.00248093,0.00267475,0.00267475,0.0031883,0.0031883,
,,2.429,0.869,0.365,,217.7,,,,,,0.00428548,0.0198631,0.0198631,0.00127765,0.00127765,
,,2.426,0.869,0.365,,232.8,,,,,,0.00367777,0.00990268,0.00990268,0.000214449,0.000214449,
,,2.427,0.869,0.365,,247.8,,,,,,-0.00240607,0.00696407,0.00696407,0.000140297,0.000140297,
,,2.42,0.874,0.365,,293.2,,,,,,-0.00126317,0.00110232,0.00110232,0.000486556,0.000486556,
,,2.417,0.878,0.365,,308.4,,,,,,-0.00192245,0.00129079,0.00129079,0.000823358,0.000823358,
,,2.414,0.885,0.365,,323.6,,,,,,-0.0011307,0.00103586,0.00103586,0.000341204,0.000341204,
,,2.404,0.895,0.364,,338.6,,,,,,-0.00328128,0.00144256,0.00144256,0.00384547,0.00384547,
,,2.39,1.413,0.365,,21.1,,,,,,0.000201311,0.000684514,0.000684514,0.000225462,0.000225462,
,,2.407,1.413,0.365,,36.2,,,,,,0.00166365,0.000514284,0.000514284,0.000118682,0.000118682,
,,2.414,1.409,0.365,,51.5,,,,,,0.000600298,0.000421072,0.000421072,0.000467014,0.000467014,
,,2.418,1.404,0.365,,66.7,,,,,,0.00409416,0.00291991,0.00291991,0.000455622,0.000455622,
,,2.419,1.399,0.364,,81.8,,,,,,-0.00125627,0.00368985,0.00368985,0.000208512,0.000208512,
,,2.438,1.397,0.363,,127.5,,,,,,0.000645431,0.00496997,0.00496997,0.000391078,0.000391078,
,,2.425,1.392,0.367,,142.3,,,,,,0.00156273,0.00241601,0.00241601,0.000109637,0.000109637,
,,2.438,1.4,0.362,,201.8,,,,,,-0.000293754,0.000436219,0.000436219,8.49E-05,8.49E-05,
,,2.425,1.392,0.367,,217.7,,,,,,-0.000213888,0.00107531,0.00107531,0.000400471,0.000400471,
,,2.428,1.397,0.366,,247.8,,,,,,0.000880347,0.000795494,0.000795494,0.000416531,0.000416531,
,,2.419,1.399,0.364,,278.2,,,,,,0.00265916,0.00250044,0.00250044,0.000235198,0.000235198,
,,2.418,1.404,0.365,,293.3,,,,,,-0.000731512,0.00168497,0.00168497,0.000869603,0.000869603,
,,2.414,1.409,0.365,,308.5,,,,,,-0.00102995,0.000553009,0.000553009,0.000309781,0.000309781,
,,2.407,1.413,0.365,,323.8,,,,,,-0.00136875,0.000514785,0.000514785,0.000232289,0.000232289,
,,2.39,1.413,0.365,,338.9,,,,,,-0.000481745,0.00061715,0.00061715,0.000332634,0.000332634,
,,2.998,0.171,0.358,,7.5,,,,,,-0.0357059,0.0254186,0.0254186,0.00377313,0.00377313,
,,2.998,0.171,0.358,,22.5,,,,,,0.0348806,0.0502067,0.0502067,0.00354364,0.00354364,
,,2.999,0.171,0.358,,37.4,,,,,,0.0355134,0.0189525,0.0189525,0.00631103,0.00631103,
,,2.999,0.171,0.358,,52.4,,,,,,-0.026645,0.0252587,0.0252587,0.00155366,0.00155366,
,,3,0.17,0.358,,67.4,,,,,,-0.0307946,0.0493956,0.0493956,0.00179562,0.00179562,
,,3,0.17,0.358,,292.6,,,,,,0.0180517,0.0266639,0.0266639,0.00105258,0.00105258,
,,2.999,0.171,0.358,,307.6,,,,,,0.287789,0.390716,0.390716,0.0174883,0.0174883,
,,2.998,0.171,0.358,,337.5,,,,,,-0.0655717,0.0320927,0.0320927,0.00565622,0.00565622,
,,3.049,0.206,0.363,,7.5,,,,,,0.013795,0.00756682,0.00756682,0.0035902,0.0035902,
,,3.049,0.206,0.363,,22.4,,,,,,0.00125407,0.00582833,0.00582833,0.00454264,0.00454264,
,,3.049,0.206,0.364,,37.3,,,,,,-0.00461942,0.00456227,0.00456227,0.00222724,0.00222724,
,,3.05,0.205,0.364,,52.3,,,,,,0.0114934,0.0046409,0.0046409,0.00251064,0.00251064,
,,3.051,0.205,0.364,,67.3,,,,,,0.00506585,0.00452129,0.00452129,0.00128673,0.00128673,
,,3.052,0.204,0.364,,82.3,,,,,,0.0348893,0.0110605,0.0110605,0.00379522,0.00379522,
,,3.053,0.204,0.364,,97.3,,,,,,0.0128029,0.0106851,0.0106851,0.0101508,0.0101508,
,,3.053,0.204,0.364,,262.7,,,,,,-0.0180655,0.0100605,0.0100605,0.00117593,0.00117593,
,,3.052,0.204,0.364,,277.7,,,,,,-0.00396838,0.00569265,0.00569265,0.00107424,0.00107424,
,,3.05,0.205,0.364,,307.7,,,,,,-0.0117768,0.00562318,0.00562318,0.0032731,0.0032731,
,,3.049,0.206,0.364,,322.7,,,,,,0.0129323,0.00546083,0.00546083,0.0013335,0.0013335,
,,3.049,0.206,0.363,,337.6,,,,,,-0.00982891,0.00521874,0.00521874,0.00127392,0.00127392,
,,3.049,0.206,0.363,,352.5,,,,,,0.00686226,0.00731272,0.00731272,0.00230262,0.00230262,
,,3.059,0.265,0.364,,7.4,,,,,,0.011147,0.00572176,0.00572176,0.00103438,0.00103438,
,,3.057,0.265,0.364,,22.3,,,,,,0.01209,0.00575526,0.00575526,0.00217806,0.00217806,
,,3.055,0.264,0.364,,37.2,,,,,,0.0204041,0.00478972,0.00478972,0.00204914,0.00204914,
,,3.054,0.264,0.364,,52.2,,,,,,0.0057232,0.00348576,0.00348576,0.000667431,0.000667431,
,,3.053,0.263,0.364,,67.2,,,,,,-0.00251284,0.00321142,0.00321142,0.00186109,0.00186109,
,,3.054,0.263,0.365,,82.2,,,,,,0.0124324,0.00300613,0.00300613,0.00105614,0.00105614,
,,3.054,0.263,0.365,,97.2,,,,,,0.00752259,0.00369388,0.00369388,0.00313781,0.00313781,
,,3.055,0.262,0.365,,112.3,,,,,,0.0121039,0.00316759,0.00316759,0.00224181,0.00224181,
,,3.057,0.262,0.365,,127.3,,,,,,0.00700725,0.00306581,0.00306581,0.00721048,0.00721048,
,,3.058,0.262,0.365,,217.6,,,,,,0.0137532,0.0065387,0.0065387,0.00105423,0.00105423,
,,3.057,0.262,0.365,,232.7,,,,,,-0.0149394,0.00618713,0.00618713,0.00149831,0.00149831,
,,3.055,0.262,0.365,,247.7,,,,,,-0.0137222,0.00407817,0.00407817,0.00212594,0.00212594,
,,3.054,0.263,0.365,,262.8,,,,,,-0.00237659,0.00229183,0.00229183,0.000918696,0.000918696,
,,3.054,0.263,0.365,,277.8,,,,,,-0.00874269,0.00423357,0.00423357,0.00233419,0.00233419,
,,3.053,0.263,0.364,,292.8,,,,,,-0.00699181,0.00368813,0.00368813,0.00129675,0.00129675,
,,3.054,0.264,0.364,,307.8,,,,,,-0.0076486,0.00635683,0.00635683,0.00359455,0.00359455,
,,3.055,0.264,0.364,,322.8,,,,,,-0.00957585,0.00370037,0.00370037,0.00122494,0.00122494,
,,3.057,0.265,0.364,,337.7,,,,,,-0.00992537,0.00436886,0.00436886,0.00124683,0.00124683,
,,3.059,0.265,0.364,,352.6,,,,,,0.00922124,0.00725251,0.00725251,0.0010296,0.0010296,
,,3.038,0.343,0.364,,7.5,,,,,,0.00928855,0.00475116,0.00475116,0.00121768,0.00121768,
,,3.057,0.344,0.364,,22.3,,,,,,0.0101638,0.00536651,0.00536651,0.00164071,0.00164071,
,,3.057,0.343,0.364,,37.1,,,,,,0.0157315,0.00340518,0.00340518,0.00159024,0.00159024,
,,3.054,0.343,0.364,,52.1,,,,,,0.0169316,0.00310734,0.00310734,0.00207843,0.00207843,
,,3.053,0.342,0.365,,67.1,,,,,,0.00702183,0.00234378,0.00234378,0.00154262,0.00154262,
,,3.053,0.342,0.365,,82.1,,,,,,0.0155557,0.00379016,0.00379016,0.00304131,0.00304131,
,,3.053,0.341,0.365,,97.2,,,,,,0.00706194,0.00215448,0.00215448,0.00140648,0.00140648,
,,3.054,0.341,0.365,,112.2,,,,,,0.00800656,0.00175583,0.00175583,0.0006516,0.0006516,
,,3.056,0.341,0.365,,127.3,,,,,,0.00212474,0.00246499,0.00246499,0.000467542,0.000467542,
,,3.056,0.341,0.365,,142.4,,,,,,0.00432291,0.00303298,0.00303298,0.00243825,0.00243825,
,,3.057,0.341,0.365,,172.5,,,,,,0.0128531,0.00711246,0.00711246,0.00224743,0.00224743,
,,3.057,0.341,0.365,,187.5,,,,,,0.00336262,0.003595,0.003595,0.000587963,0.000587963,
,,3.057,0.341,0.365,,202.6,,,,,,0.000883598,0.00253233,0.00253233,0.00120058,0.00120058,
,,3.056,0.341,0.365,,217.6,,,,,,-0.00533801,0.00252512,0.00252512,0.00154673,0.00154673,
,,3.056,0.341,0.365,,232.7,,,,,,-0.00232799,0.00179745,0.00179745,0.000725757,0.000725757,
,,3.054,0.341,0.365,,247.8,,,,,,-0.00754067,0.0022058,0.0022058,0.00161415,0.00161415,
,,3.053,0.341,0.365,,262.8,,,,,,-0.00518596,0.00237837,0.00237837,0.000597833,0.000597833,
,,3.053,0.342,0.365,,277.9,,,,,,-0.0114987,0.00315693,0.00315693,0.00245962,0.00245962,
,,3.053,0.342,0.365,,292.9,,,,,,-0.00115645,0.00309701,0.00309701,0.00212754,0.00212754,
,,3.054,0.343,0.364,,307.9,,,,,,-0.0185154,0.00460557,0.00460557,0.0039322,0.0039322,
,,3.057,0.343,0.364,,322.9,,,,,,-0.0256171,0.00411778,0.00411778,0.00251492,0.00251492,
,,3.057,0.344,0.364,,337.7,,,,,,-0.00465861,0.00397104,0.00397104,0.00123841,0.00123841,
,,3.038,0.343,0.364,,352.5,,,,,,-0.00387111,0.00451146,0.00451146,0.0028472,0.0028472,
,,2.944,0.449,0.365,,7.6,,,,,,0.017538,0.00646992,0.00646992,0.00144417,0.00144417,
,,3.016,0.45,0.365,,22.5,,,,,,0.0169155,0.00439516,0.00439516,0.00304557,0.00304557,
,,3.057,0.451,0.364,,36.9,,,,,,0.0050911,0.00254616,0.00254616,0.000830598,0.000830598,
,,3.052,0.45,0.364,,51.9,,,,,,0.0072753,0.00221742,0.00221742,0.00135188,0.00135188,
,,3.051,0.449,0.365,,67,,,,,,0.00682385,0.00148634,0.00148634,0.00103255,0.00103255,
,,3.051,0.448,0.365,,82.1,,,,,,0.00848853,0.0029319,0.0029319,0.00210614,0.00210614,
,,3.052,0.448,0.365,,97.1,,,,,,0.00358189,0.00181776,0.00181776,0.0011939,0.0011939,
,,3.053,0.448,0.365,,112.2,,,,,,0.000555912,0.00117156,0.00117156,0.00054163,0.00054163,
,,3.054,0.448,0.365,,127.3,,,,,,0.00143834,0.0014234,0.0014234,0.000638013,0.000638013,
,,3.055,0.447,0.365,,142.3,,,,,,0.00109771,0.000881457,0.000881457,0.000590526,0.000590526,
,,3.056,0.447,0.365,,157.4,,,,,,0.000903628,0.00199011,0.00199011,0.000241077,0.000241077,
,,3.056,0.447,0.365,,172.5,,,,,,-0.00104815,0.00172752,0.00172752,0.000225128,0.000225128,
,,3.056,0.447,0.365,,187.5,,,,,,-0.00172302,0.00189748,0.00189748,0.000298671,0.000298671,
,,3.056,0.447,0.365,,202.6,,,,,,0.000504845,0.0020204,0.0020204,0.000334533,0.000334533,
,,3.054,0.448,0.365,,232.7,,,,,,-0.00515067,0.00159416,0.00159416,0.00100987,0.00100987,
,,3.053,0.448,0.365,,247.8,,,,,,-0.0020344,0.00221831,0.00221831,0.00023918,0.00023918,
,,3.052,0.448,0.365,,262.9,,,,,,-0.00257269,0.00156019,0.00156019,0.000754292,0.000754292,
,,3.051,0.448,0.365,,277.9,,,,,,-0.0046341,0.00191575,0.00191575,0.000682554,0.000682554,
,,3.051,0.449,0.365,,293,,,,,,-0.00703736,0.00208176,0.00208176,0.000532039,0.000532039,
,,3.052,0.45,0.364,,308.1,,,,,,-0.0101615,0.00224396,0.00224396,0.000948689,0.000948689,
,,3.057,0.451,0.364,,323.1,,,,,,-0.00411117,0.00268563,0.00268563,0.000983099,0.000983099,
,,3.016,0.45,0.365,,337.5,,,,,,-0.0095603,0.00346509,0.00346509,0.00134294,0.00134294,
,,2.944,0.449,0.365,,352.4,,,,,,-0.0123206,0.00546693,0.00546693,0.00729322,0.00729322,
,,2.94,0.608,0.365,,22.9,,,,,,0.0099559,0.00532349,0.00532349,0.000942263,0.000942263,
,,3.048,0.611,0.365,,36.7,,,,,,0.012491,0.00197981,0.00197981,0.000840302,0.000840302,
,,3.047,0.609,0.365,,51.8,,,,,,0.0050563,0.00120964,0.00120964,0.000495368,0.000495368,
,,3.047,0.607,0.365,,66.9,,,,,,0.00363661,0.00110664,0.00110664,0.000499671,0.000499671,
,,3.048,0.606,0.365,,82,,,,,,0.000754124,0.000826375,0.000826375,0.000326317,0.000326317,
,,3.05,0.606,0.365,,97.1,,,,,,0.000919816,0.0013994,0.0013994,0.000729039,0.000729039,
,,3.052,0.605,0.365,,112.2,,,,,,-0.000402233,0.000664921,0.000664921,0.000745001,0.000745001,
,,3.053,0.605,0.365,,127.3,,,,,,0.00227698,0.00172157,0.00172157,0.000822343,0.000822343,
,,3.054,0.605,0.365,,142.3,,,,,,0.00693068,0.00405165,0.00405165,0.00278267,0.00278267,
,,3.055,0.605,0.365,,157.4,,,,,,-0.00398457,0.01169,0.01169,0.00226443,0.00226443,
,,3.056,0.605,0.365,,172.5,,,,,,0.0122418,0.00947913,0.00947913,0.000713814,0.000713814,
,,3.054,0.605,0.365,,217.7,,,,,,-0.000314888,0.000719869,0.000719869,0.000248501,0.000248501,
,,3.053,0.605,0.365,,232.7,,,,,,-0.00200528,0.00113721,0.00113721,0.000693092,0.000693092,
,,3.052,0.605,0.365,,247.8,,,,,,-0.000775275,0.000927192,0.000927192,0.000280534,0.000280534,
,,3.05,0.606,0.365,,262.9,,,,,,0.00165714,0.0011612,0.0011612,0.000351584,0.000351584,
,,3.048,0.606,0.365,,278,,,,,,-0.00352896,0.00114159,0.00114159,0.000407963,0.000407963,
,,3.047,0.607,0.365,,293.1,,,,,,-0.00347064,0.0014623,0.0014623,0.000971291,0.000971291,
,,3.047,0.609,0.365,,308.2,,,,,,-0.00319313,0.00149456,0.00149456,0.000801435,0.000801435,
,,3.048,0.611,0.365,,323.3,,,,,,-0.0105322,0.00194451,0.00194451,0.000655667,0.000655667,
,,2.94,0.608,0.365,,337.1,,,,,,-0.00800704,0.00314933,0.00314933,0.00391008,0.00391008,
,,3.036,0.877,0.365,,36.5,,,,,,0.00237141,0.000946524,0.000946524,0.00014686,0.00014686,
,,3.038,0.874,0.365,,51.7,,,,,,0.00165035,0.000581294,0.000581294,0.000256016,0.000256016,
,,3.041,0.872,0.365,,66.9,,,,,,0.00104315,0.000587283,0.000587283,0.00028971,0.00028971,
,,3.043,0.87,0.365,,82,,,,,,0.000210028,0.000860552,0.000860552,0.000387725,0.000387725,
,,3.048,0.869,0.365,,97.1,,,,,,0.000923405,0.000680312,0.000680312,0.000256352,0.000256352,
,,3.049,0.868,0.365,,112.2,,,,,,0.000934215,0.000418956,0.000418956,0.000430758,0.000430758,
,,3.052,0.868,0.365,,217.7,,,,,,0.00154758,0.00156725,0.00156725,0.000113563,0.000113563,
,,3.049,0.868,0.365,,247.8,,,,,,-0.000519761,0.00073197,0.00073197,0.000164504,0.000164504,
,,3.048,0.869,0.365,,262.9,,,,,,-0.00124847,0.000842098,0.000842098,0.00042123,0.00042123,
,,3.043,0.87,0.365,,278,,,,,,0.000262915,0.000598832,0.000598832,0.000144869,0.000144869,
,,3.041,0.872,0.365,,293.1,,,,,,-0.000836416,0.000829369,0.000829369,0.000227809,0.000227809,
,,3.038,0.874,0.365,,308.3,,,,,,-0.0032746,0.00102365,0.00102365,0.000522349,0.000522349,
,,3.036,0.877,0.365,,323.5,,,,,,-0.00263191,0.000858789,0.000858789,0.00111409,0.00111409,
,,2.979,1.441,0.365,,22.7,,,,,,0.0020321,0.000801201,0.000801201,0.000514635,0.000514635,
,,3.012,1.391,0.365,,36.4,,,,,,0.000866584,0.000418129,0.000418129,0.000171021,0.000171021,
,,3.025,1.398,0.365,,51.7,,,,,,0.000257529,0.000204623,0.000204623,0.000358001,0.000358001,
,,3.033,1.397,0.365,,66.8,,,,,,8.20E-05,0.000356402,0.000356402,0.000212325,0.000212325,
,,3.04,1.396,0.365,,82,,,,,,-0.000173133,0.000691946,0.000691946,0.000252448,0.000252448,
,,3.056,1.389,0.368,,172.7,,,,,,0.000193481,0.000543784,0.000543784,1.13E-05,1.13E-05,
,,3.04,1.396,0.365,,278,,,,,,0.000914544,0.000485954,0.000485954,9.70E-05,9.70E-05,
,,3.033,1.397,0.365,,293.2,,,,,,-0.000450987,0.000633908,0.000633908,0.000130843,0.000130843,
,,3.025,1.398,0.365,,308.3,,,,,,-0.000352805,0.000576184,0.000576184,7.35E-05,7.35E-05,
,,3.012,1.391,0.365,,323.6,,,,,,0.000273972,0.00031576,0.00031576,9.69E-05,9.69E-05,
,,2.979,1.441,0.365,,337.3,,,,,,0.000852924,0.000597297,0.000597297,0.000186409,0.000186409,
,,2.514,0.213,0.392,,7.5,,,,,,-0.0138984,0.015542,0.015542,0.00161394,0.00161394,
,,2.515,0.213,0.392,,22.4,,,,,,0.0202705,0.0112219,0.0112219,0.0139801,0.0139801,
,,2.516,0.213,0.392,,37.4,,,,,,-0.0208616,0.0130324,0.0130324,0.00738324,0.00738324,
,,2.517,0.213,0.392,,52.4,,,,,,0.0215257,0.0146891,0.0146891,0.0115944,0.0115944,
,,2.519,0.213,0.392,,82.4,,,,,,0.033573,0.0164642,0.0164642,0.0234445,0.0234445,
,,2.518,0.213,0.392,,292.6,,,,,,-0.0204838,0.0199884,0.0199884,0.00471926,0.00471926,
,,2.517,0.213,0.392,,307.6,,,,,,-0.0563535,0.0269926,0.0269926,0.00366836,0.00366836,
,,2.516,0.213,0.392,,322.6,,,,,,0.00238103,0.00695333,0.00695333,0.00961489,0.00961489,
,,2.515,0.213,0.392,,337.6,,,,,,0.00525652,0.00488846,0.00488846,0.00406335,0.00406335,
,,2.514,0.213,0.392,,352.5,,,,,,-0.0215968,0.00874155,0.00874155,0.00141814,0.00141814,
,,2.548,0.266,0.398,,7.5,,,,,,0.00784754,0.00584882,0.00584882,0.00287035,0.00287035,
,,2.55,0.265,0.398,,37.3,,,,,,-0.000728696,0.00202511,0.00202511,0.000643667,0.000643667,
,,2.552,0.264,0.399,,52.3,,,,,,0.00422034,0.00296603,0.00296603,0.00165228,0.00165228,
,,2.554,0.264,0.399,,67.3,,,,,,0.0043585,0.00336674,0.00336674,0.000462663,0.000462663,
,,2.556,0.263,0.399,,82.3,,,,,,0.00430221,0.00279406,0.00279406,0.00340235,0.00340235,
,,2.559,0.263,0.399,,97.3,,,,,,0.0228569,0.0161447,0.0161447,0.00133278,0.00133278,
,,2.559,0.263,0.399,,262.7,,,,,,-0.00500718,0.00353727,0.00353727,0.000924999,0.000924999,
,,2.556,0.263,0.399,,277.7,,,,,,-0.00224939,0.00506408,0.00506408,0.00415646,0.00415646,
,,2.554,0.264,0.399,,292.7,,,,,,-0.0154663,0.00469775,0.00469775,0.00110783,0.00110783,
,,2.552,0.264,0.399,,307.7,,,,,,-0.00819506,0.00300856,0.00300856,0.00166457,0.00166457,
,,2.55,0.265,0.398,,322.7,,,,,,-0.00387081,0.00302103,0.00302103,0.00207183,0.00207183,
,,2.549,0.265,0.398,,337.6,,,,,,-0.00490705,0.00364435,0.00364435,0.000496118,0.000496118,
,,2.548,0.266,0.398,,352.5,,,,,,-0.00358731,0.00281332,0.00281332,0.000417809,0.000417809,
,,2.549,0.345,0.398,,7.4,,,,,,0.00901966,0.00303172,0.00303172,0.00110928,0.00110928,
,,2.55,0.344,0.398,,22.3,,,,,,0.00944956,0.00324334,0.00324334,0.0065871,0.0065871,
,,2.552,0.344,0.399,,37.2,,,,,,0.00228107,0.00353019,0.00353019,0.00102048,0.00102048,
,,2.554,0.343,0.399,,52.2,,,,,,0.00865624,0.00220303,0.00220303,0.000945072,0.000945072,
,,2.556,0.342,0.399,,67.2,,,,,,0.00425893,0.00253479,0.00253479,0.000705463,0.000705463,
,,2.558,0.342,0.399,,82.2,,,,,,0.0127614,0.0045207,0.0045207,0.00198269,0.00198269,
,,2.56,0.341,0.399,,97.2,,,,,,0.00994982,0.00449636,0.00449636,0.000580169,0.000580169,
,,2.56,0.341,0.399,,262.8,,,,,,0.00945481,0.00575244,0.00575244,0.000848555,0.000848555,
,,2.558,0.342,0.399,,277.8,,,,,,0.00453951,0.00455938,0.00455938,0.00230378,0.00230378,
,,2.556,0.342,0.399,,292.8,,,,,,-0.00464571,0.00357909,0.00357909,0.00121405,0.00121405,
,,2.554,0.343,0.399,,307.8,,,,,,-0.0110598,0.00338034,0.00338034,0.00104374,0.00104374,
,,2.55,0.344,0.398,,337.7,,,,,,-0.00218704,0.00212526,0.00212526,0.000245925,0.000245925,
,,2.549,0.345,0.398,,352.6,,,,,,0.000941796,0.0025013,0.0025013,0.00082966,0.00082966,
,,2.549,0.455,0.398,,7.4,,,,,,0.00410619,0.00244827,0.00244827,0.000762351,0.000762351,
,,2.55,0.454,0.398,,22.2,,,,,,0.00696268,0.0026675,0.0026675,0.00138151,0.00138151,
,,2.551,0.452,0.399,,37.1,,,,,,0.00611723,0.00211102,0.00211102,0.000761691,0.000761691,
,,2.554,0.451,0.399,,52,,,,,,0.00388112,0.00191253,0.00191253,0.00104207,0.00104207,
,,2.556,0.45,0.399,,67.1,,,,,,0.0044229,0.00172348,0.00172348,0.00379956,0.00379956,
,,2.558,0.449,0.399,,82.1,,,,,,-0.0266417,0.0234668,0.0234668,0.00155347,0.00155347,
,,2.562,0.448,0.4,,112.2,,,,,,-0.00451106,0.00718704,0.00718704,0.000263038,0.000263038,
,,2.558,0.449,0.399,,277.9,,,,,,-0.0405184,0.030125,0.030125,0.00239654,0.00239654,
,,2.556,0.45,0.399,,292.9,,,,,,-0.00528383,0.00484996,0.00484996,0.000777726,0.000777726,
,,2.554,0.451,0.399,,308,,,,,,-0.0104474,0.00195513,0.00195513,0.00168257,0.00168257,
,,2.551,0.452,0.399,,322.9,,,,,,-0.00971813,0.00208454,0.00208454,0.000727941,0.000727941,
,,2.55,0.454,0.398,,337.8,,,,,,-0.0126029,0.00180203,0.00180203,0.000810766,0.000810766,
,,2.549,0.455,0.398,,352.6,,,,,,-0.00444722,0.00226129,0.00226129,0.000689193,0.000689193,
,,2.547,0.621,0.398,,7.2,,,,,,0.000993183,0.00169757,0.00169757,0.00121845,0.00121845,
,,2.548,0.618,0.398,,21.9,,,,,,0.00628884,0.00176917,0.00176917,0.000489319,0.000489319,
,,2.55,0.614,0.399,,36.9,,,,,,0.00601611,0.0012313,0.0012313,0.000418146,0.000418146,
,,2.553,0.611,0.399,,51.9,,,,,,0.00527378,0.00135433,0.00135433,0.000631106,0.000631106,
,,2.555,0.609,0.399,,67,,,,,,0.00248716,0.00106285,0.00106285,0.000297932,0.000297932,
,,2.562,0.606,0.4,,112.2,,,,,,0.00870327,0.0111298,0.0111298,1814.95,1814.95,
,,2.563,0.606,0.4,,127.3,,,,,,0.00052235,0.00185282,0.00185282,0.000691136,0.000691136,
,,2.562,0.606,0.4,,247.8,,,,,,-0.00466623,0.013438,0.013438,0.000272086,0.000272086,
,,2.555,0.609,0.399,,293,,,,,,-0.00579753,0.00175871,0.00175871,0.00219368,0.00219368,
,,2.553,0.611,0.399,,308.1,,,,,,-0.00171038,0.00159453,0.00159453,0.000971225,0.000971225,
,,2.55,0.614,0.399,,323.1,,,,,,-0.0080992,0.00131953,0.00131953,0.000529532,0.000529532,
,,2.548,0.618,0.398,,338.1,,,,,,-0.00774631,0.00123533,0.00123533,0.000614327,0.000614327,
,,2.547,0.621,0.398,,352.8,,,,,,-0.00458004,0.00145173,0.00145173,0.000510902,0.000510902,
,,2.511,0.873,0.4,,7.9,,,,,,-0.00326292,0.00175307,0.00175307,0.000317183,0.000317183,
,,2.542,0.903,0.399,,21.4,,,,,,0.000213856,0.00107429,0.00107429,0.000268678,0.000268678,
,,2.547,0.888,0.399,,36.5,,,,,,0.00070967,0.00112328,0.00112328,0.000184129,0.000184129,
,,2.551,0.88,0.399,,51.7,,,,,,0.00154863,0.000684674,0.000684674,0.000164326,0.000164326,
,,2.554,0.876,0.399,,66.8,,,,,,0.00138285,0.000749885,0.000749885,0.000473715,0.000473715,
,,2.56,0.869,0.4,,112.1,,,,,,0.0018513,0.0107237,0.0107237,0.00102063,0.00102063,
,,2.563,0.87,0.4,,127.3,,,,,,-0.000457561,0.00531941,0.00531941,0.00344912,0.00344912,
,,2.565,0.869,0.4,,142.4,,,,,,0.005886,0.0116479,0.0116479,0.000510471,0.000510471,
,,2.566,0.869,0.4,,202.6,,,,,,0.000944697,0.00178187,0.00178187,0.000510455,0.000510455,
,,2.565,0.869,0.4,,217.6,,,,,,-0.000956602,0.00371377,0.00371377,0.0024116,0.0024116,
,,2.563,0.87,0.4,,232.7,,,,,,-0.0122445,0.00827883,0.00827883,0.00130707,0.00130707,
,,2.554,0.876,0.399,,293.2,,,,,,-0.0014071,0.00104306,0.00104306,0.000323594,0.000323594,
,,2.551,0.88,0.399,,308.3,,,,,,-0.00103491,0.000860431,0.000860431,0.000212508,0.000212508,
,,2.547,0.888,0.399,,323.5,,,,,,-0.00265143,0.000926875,0.000926875,0.000191436,0.000191436,
,,2.542,0.903,0.399,,338.6,,,,,,-0.00526474,0.000913985,0.000913985,0.000401422,0.000401422,
,,2.511,0.873,0.4,,352.1,,,,,,-0.000874974,0.00185098,0.00185098,0.00103629,0.00103629,
,,2.528,1.433,0.4,,20.9,,,,,,0.00106536,0.000655228,0.000655228,0.000147096,0.000147096,
,,2.541,1.425,0.4,,36.2,,,,,,0.000765497,0.000457214,0.000457214,0.000395377,0.000395377,
,,2.548,1.416,0.4,,51.5,,,,,,0.000372091,0.000357956,0.000357956,0.000561315,0.000561315,
,,2.551,1.408,0.399,,66.7,,,,,,0.000686811,0.00203411,0.00203411,4.00E-05,4.00E-05,
,,2.569,1.392,0.402,,142.1,,,,,,-0.000827539,0.00285291,0.00285291,4.83E-05,4.83E-05,
,,2.569,1.392,0.402,,217.9,,,,,,-0.000178302,0.000420222,0.000420222,3.48E-05,3.48E-05,
,,2.567,1.402,0.402,,247.5,,,,,,-0.000375132,0.000701491,0.000701491,0.000209992,0.000209992,
